i,step,speed,pwm
95,64227900,0.70,-41.32,1780
96,64229901,0.70,-45.20,1780
97,64231901,0.70,-45.20,1780
98,64233901,0.70,-45.20,1780
99,64235900,0.70,-48.81,1780
100,64237901,0.70,-48.81,1780
101,64239900,0.70,-48.81,1780
102,64241901,0.70,-52.23,1780
103,64243901,0.70,-52.23,1780
104,64245900,0.70,-52.23,1780
105,64247901,0.70,-55.41,1780
106,64249901,0.70,-55.41,1780
107,64251900,0.70,-55.41,1780
108,64253901,0.70,-58.21,1780
109,64255901,0.70,-58.21,1780
110,64257900,0.70,-58.21,1780
111,64259901,0.70,-60.69,1780
112,64261901,0.70,-60.69,1780
113,64263900,0.70,-60.69,1780
114,64265901,0.70,-62.80,1780
115,64267901,0.70,-62.80,1780
116,64269900,0.70,-62.80,1780
117,64271901,0.70,-64.65,1780
118,64273901,0.70,-64.65,1780
119,64275900,0.70,-64.65,1780
120,64277901,0.70,-67.38,1780
121,64279901,0.70,-67.38,1780
122,64281900,0.70,-67.38,1780
123,64283901,0.70,-73.09,1780
124,64285901,0.70,-73.09,1780
125,64287900,0.70,-73.09,1780
126,64289901,0.70,-80.33,1780
127,64291901,0.70,-80.33,1780
128,64293901,0.70,-80.33,1780
129,64295900,0.70,-88.26,1780
130,64297901,0.70,-88.26,1780
131,64299900,0.70,-88.26,1780
132,64301901,0.70,-98.23,1780
133,64303901,0.70,-98.23,1780
134,64305901,0.70,-98.23,1780
135,64307900,0.70,-109.15,1780
136,64309901,0.70,-109.15,1780
137,64311900,0.70,-109.15,1780
138,64313901,0.70,-121.02,1780
139,64315901,0.70,-121.02,1780
140,64317900,0.70,-121.02,1780
141,64319901,0.70,-134.26,1780
142,64321901,0.70,-134.26,1780
143,64323900,0.70,-134.26,1780
144,64325901,0.70,-147.65,1780
145,64327901,0.70,-147.65,1780
146,64329901,0.70,-147.65,1780
147,64331900,0.70,-161.07,1780
148,64333901,0.70,-161.07,1780
149,64335900,0.70,-161.07,1780
150,64337901,0.70,-174.56,1780
151,64339901,0.70,-174.56,1780
152,64341901,0.70,-174.56,1780
153,64343900,0.70,-187.90,1780
154,64345901,0.70,-187.90,1780
155,64347901,0.70,-187.90,1780
156,64349900,0.70,-200.81,1780
157,64351901,0.70,-200.81,1780
158,64353900,0.70,-200.81,1780
159,64355901,0.70,-213.44,1780
160,64357901,0.70,-213.44,1780
161,64359900,0.70,-213.44,1780
162,64361901,0.70,-225.68,1780
163,64363901,0.70,-225.68,1780
164,64365901,0.70,-225.68,1780
165,64367900,0.70,-237.83,1780
166,64369901,0.70,-237.83,1780
167,64371900,0.70,-237.83,1780
168,64373901,0.70,-249.60,1780
169,64375901,0.70,-249.60,1780
170,64377900,0.70,-249.60,1780
171,64379901,0.70,-261.18,1780
172,64381901,0.70,-261.18,1780
173,64383900,0.70,-261.18,1780
174,64385901,0.70,-272.45,1780
175,64387901,0.70,-272.45,1780
176,64389900,0.70,-272.45,1780
177,64391901,0.70,-283.55,1780
178,64393901,0.70,-283.55,1780
179,64395901,0.70,-283.55,1780
180,64397900,0.70,-294.51,1780
181,64399901,0.70,-294.51,1780
182,64401900,0.70,-294.51,1780
183,64403901,0.70,-305.28,1780
184,64405901,0.70,-305.28,1780
185,64407900,0.70,-305.28,1780
186,64409901,0.70,-315.95,1780
187,64411901,0.70,-315.95,1780
188,64413900,0.70,-315.95,1780
189,64415901,0.70,-326.45,1780
190,64417901,0.70,-326.45,1780
191,64419900,0.70,-326.45,1780
192,64421901,0.70,-336.81,1780
193,64423901,0.70,-336.81,1780
194,64425901,0.70,-336.81,1780
195,64427900,0.70,-347.05,1780
196,64429901,0.70,-347.05,1780
197,64431900,0.70,-347.05,1780
198,64433901,0.70,-357.16,1780
199,64435901,0.70,-357.16,1780
200,64437901,0.70,-357.16,1780
201,64439900,0.70,-367.26,1780
202,64441901,0.70,-367.26,1780
203,64443901,0.70,-367.26,1780
204,64445900,0.70,-377.17,1780
205,64447901,0.70,-377.17,1780
206,64449900,0.70,-377.17,1780
207,64451901,0.70,-387.00,1780
208,64453901,0.70,-387.00,1780
209,64455900,0.70,-387.00,1780
210,64457901,0.70,-396.82,1780
211,64459901,0.70,-396.82,1780
212,64461900,0.70,-396.82,1780
213,64463901,0.70,-406.40,1780
214,64465901,0.70,-406.40,1780
215,64467900,0.70,-406.40,1780
216,64469901,0.70,-416.14,1780
217,64471901,0.70,-416.14,1780
218,64473900,0.70,-416.14,1780
219,64475901,0.70,-425.61,1780
220,64477901,0.70,-425.61,1780
221,64479901,0.70,-425.61,1780
222,64481901,0.70,-435.10,1780
223,64483901,0.70,-435.10,1780
224,64485901,0.70,-435.10,1780
225,64487900,0.70,-439.03,1780
226,64489901,0.70,-439.03,1780
227,64491901,0.70,-439.03,1780
228,64493900,0.70,-422.45,1780
229,64495901,0.70,-422.45,1780
230,64497901,0.70,-422.45,1780
231,64499900,0.70,-387.25,1780
232,64501901,0.70,-387.25,1780
233,64503900,0.70,-387.25,1780
234,64505901,0.70,-359.89,1780
235,64507901,0.70,-359.89,1780
236,64509901,0.70,-359.89,1780
237,64511900,0.70,-326.17,1780
238,64513901,0.70,-326.17,1780
239,64515900,0.70,-326.17,1780
240,64517901,0.70,-302.19,1780
241,64519901,0.70,-302.19,1780
242,64521900,0.70,-302.19,1780
243,64523901,0.70,-272.42,1780
244,64525901,0.70,-272.42,1780
245,64527900,0.70,-272.42,1780
246,64529901,0.70,-252.68,1780
247,64531901,0.70,-252.68,1780
248,64533900,0.70,-252.68,1780
249,64535901,0.70,-227.93,1780
250,64537901,0.70,-227.93,1780
251,64539901,0.70,-227.93,1780
252,64541900,0.70,-209.74,1780
253,64543901,0.70,-209.74,1780
254,64545900,0.70,-209.74,1780
255,64547901,0.70,-188.82,1780
256,64549901,0.70,-188.82,1780
257,64551900,0.70,-188.82,1780
258,64553901,0.70,-170.68,1780
259,64555901,0.70,-170.68,1780
260,64557901,0.70,-170.68,1780
261,64559900,0.70,-153.72,1780
262,64561901,0.70,-153.72,1780
263,64563901,0.70,-153.72,1780
264,64565900,0.70,-138.76,1780
265,64567901,0.70,-138.76,1780
266,64569901,0.70,-138.76,1780
267,64571900,0.70,-125.09,1780
268,64573901,0.70,-125.09,1780
269,64575901,0.70,-125.09,1780
270,64577900,0.70,-112.42,1780
271,64579901,0.70,-112.42,1780
272,64581900,0.70,-112.42,1780
273,64583901,0.70,-101.29,1780
274,64585901,0.70,-101.29,1780
275,64587901,0.70,-101.29,1780
276,64589900,0.70,-90.88,1780
277,64591901,0.70,-90.88,1780
278,64593900,0.70,-90.88,1780
279,64595901,0.70,-81.91,1780
280,64597901,0.70,-81.91,1780
281,64599901,0.70,-81.91,1780
282,64601900,0.70,-73.77,1780
283,64603901,0.70,-73.77,1780
284,64605900,0.70,-73.77,1780
285,64607901,0.70,-66.62,1780
286,64609901,0.70,-66.62,1780
287,64611900,0.70,-66.62,1780
288,64613901,0.70,-59.96,1780
289,64615901,0.70,-59.96,1780
290,64617900,0.70,-59.96,1780
291,64619901,0.70,-54.81,1780
292,64621901,0.70,-54.81,1780
293,64623901,0.70,-54.81,1780
294,64625900,0.70,-49.33,1780
295,64627901,0.70,-49.33,1780
296,64629901,0.70,-49.33,1780
297,64631900,0.70,-44.92,1780
298,64633901,0.70,-44.92,1780
299,64635901,0.70,-44.92,1780
300,64637900,0.70,-40.42,1780
301,64639901,0.70,-40.42,1780
302,64641901,0.70,-40.42,1780
303,64643900,0.70,-36.20,1780
304,64645901,0.70,-36.20,1780
305,64647901,0.70,-36.20,1780
306,64649900,0.70,-32.58,1780
307,64651901,0.70,-32.58,1780
308,64653901,0.70,-32.58,1780
309,64655900,0.70,-29.32,1780
310,64657901,0.70,-29.32,1780
311,64659901,0.70,-29.32,1780
312,64661900,0.70,-26.39,1780
313,64663901,0.70,-26.39,1780
314,64665901,0.70,-26.39,1780
315,64667900,0.70,-23.81,1780
316,64669901,0.70,-23.81,1780
317,64671901,0.70,-23.81,1780
318,64673900,0.70,-21.49,1780
319,64675901,0.70,-21.49,1780
320,64677900,0.70,-21.49,1780
321,64679901,0.70,-19.45,1780
322,64681901,0.70,-19.45,1780
323,64683900,0.70,-19.45,1780
324,64685901,0.70,-17.51,1780
325,64687901,0.70,-17.51,1780
326,64689900,0.70,-17.51,1780
327,64691901,0.70,-15.31,1780
328,64693901,0.70,-15.31,1780
329,64695901,0.70,-15.31,1780
330,64697900,0.70,-13.78,1780
331,64699901,0.70,-13.78,1780
332,64701901,0.70,-13.78,1780
333,64703900,0.70,-12.57,1780
334,64705901,0.70,-12.57,1780
335,64707900,0.70,-12.57,1780
336,64709901,0.70,-11.31,1780
337,64711901,0.70,-11.31,1780
338,64713900,0.70,-11.31,1780
339,64715901,0.70,-10.29,1780
340,64717901,0.70,-10.29,1780
341,64719901,0.70,-10.29,1780
342,64721900,0.70,-9.26,1780
343,64723901,0.70,-9.26,1780
344,64725901,0.70,-9.26,1780
345,64727900,0.70,-8.33,1780
346,64729901,0.70,-8.33,1780
347,64731901,0.70,-8.33,1780
348,64733900,0.70,-7.50,1780
349,64735901,0.70,-7.50,1780
350,64737901,0.70,-7.50,1780
351,64739900,0.70,-7.26,1780
352,64741901,0.70,-7.26,1780
353,64743901,0.70,-7.26,1780
354,64745900,0.70,-6.54,1780
355,64747901,0.70,-6.54,1780
356,64749901,0.70,-6.54,1780
357,64751900,0.70,-6.34,1780
358,64753901,0.70,-6.34,1780
359,64755900,0.70,-6.34,1780
360,64757901,0.70,-5.76,1780
361,64759901,0.70,-5.76,1780
362,64761901,0.70,-5.76,1780
363,64763900,0.70,-5.53,1780
364,64765901,0.70,-5.53,1780
365,64767900,0.70,-5.53,1780
366,64769901,0.70,-4.97,1780
367,64771901,0.70,-4.97,1780
368,64773900,0.70,-4.97,1780
369,64775901,0.70,-4.59,1780
370,64777901,0.70,-4.59,1780
371,64779900,0.70,-4.59,1780
372,64781901,0.70,-4.19,1780
373,64783901,0.70,-4.19,1780
374,64785900,0.70,-4.19,1780
375,64787901,0.70,-3.83,1780
376,64789901,0.70,-3.83,1780
377,64791900,0.70,-3.83,1780
378,64793901,0.70,-2.93,1780
379,64795901,0.70,-2.93,1780
380,64797900,0.70,-2.93,1780
381,64799901,0.70,-2.64,1780
382,64801901,0.70,-2.64,1780
383,64803900,0.70,-2.64,1780
384,64805901,0.70,-2.89,1780
385,64807901,0.70,-2.89,1780
386,64809900,0.70,-2.89,1780
387,64811901,0.70,-2.60,1780
388,64813901,0.70,-2.60,1780
389,64815900,0.70,-2.60,1780
390,64817901,0.70,-2.97,1780
391,64819901,0.70,-2.97,1780
392,64821900,0.70,-2.97,1780
393,64823901,0.70,-2.67,1780
394,64825901,0.70,-2.67,1780
395,64827900,0.70,-2.67,1780
396,64829901,0.70,-2.80,1780
397,64831901,0.70,-2.80,1780
398,64833900,0.70,-2.80,1780
399,64835901,0.70,-2.52,1780
400,64837901,0.70,-2.52,1780
401,64839900,0.70,-2.52,1780
402,64841901,0.70,-2.43,1780
403,64843901,0.70,-2.43,1780
404,64845900,0.70,-2.43,1780
405,64847901,0.70,-2.19,1780
406,64849901,0.70,-2.19,1780
407,64851900,0.70,-2.19,1780
408,64853901,0.70,-1.86,1780
409,64855901,0.70,-1.86,1780
410,64857900,0.70,-1.86,1780
411,64859901,0.70,-1.68,1780
412,64861901,0.70,-1.68,1780
413,64863900,0.70,-1.68,1780
414,64865901,0.70,-1.85,1780
415,64867901,0.70,-1.85,1780
416,64869901,0.70,-1.85,1780
417,64871900,0.70,-1.67,1780
418,64873901,0.70,-1.67,1780
419,64875901,0.70,-1.67,1780
420,64877900,0.70,-1.96,1780
421,64879901,0.70,-1.96,1780
422,64881901,0.70,-1.96,1780
423,64883900,0.70,-1.76,1780
424,64885901,0.70,-1.76,1780
425,64887901,0.70,-1.76,1780
426,64889900,0.70,-2.26,1780
427,64891901,0.70,-2.26,1780
428,64893901,0.70,-2.26,1780
429,64895900,0.70,-2.03,1780
430,64897901,0.70,-2.03,1780
431,64899901,0.70,-2.03,1780
432,64901900,0.70,-2.46,1780
433,64903901,0.70,-2.46,1780
434,64905900,0.70,-2.46,1780
435,64907901,0.70,-2.32,1780
436,64909901,0.70,-2.32,1780
437,64911900,0.70,-2.32,1780
438,64913901,0.70,-2.21,1780
439,64915901,0.70,-2.21,1780
440,64917900,0.70,-2.21,1780
441,64919901,0.70,-1.99,1780
442,64921901,0.70,-1.99,1780
443,64923900,0.70,-1.99,1780
444,64925901,0.70,-1.62,1780
445,64927901,0.70,-1.62,1780
446,64929900,0.70,-1.62,1780
447,64931901,0.70,-1.63,1780
448,64933901,0.70,-1.63,1780
449,64935900,0.70,-1.63,1780
450,64937901,0.70,-1.35,1780
451,64939901,0.70,-1.35,1780
452,64941900,0.70,-1.35,1780
453,64943901,0.70,-1.21,1780
454,64945901,0.70,-1.21,1780
455,64947900,0.70,-1.21,1780
456,64949901,0.70,-0.98,1780
457,64951901,0.70,-0.98,1780
458,64953900,0.70,-0.98,1780
459,64955901,0.70,-0.88,1780
460,64957901,0.70,-0.88,1780
461,64959900,0.70,-0.88,1780
462,64961901,0.70,-0.79,1780
463,64963901,0.70,-0.79,1780
464,64965900,0.70,-0.79,1780
465,64967901,0.70,-1.23,1780
466,64969901,0.70,-1.23,1780
467,64971900,0.70,-1.23,1780
468,64973901,0.70,-1.16,1780
469,64975901,0.70,-1.16,1780
470,64977900,0.70,-1.16,1780
471,64979901,0.70,-0.53,1780
472,64981901,0.70,-0.53,1780
473,64983900,0.70,-0.53,1780
474,64985901,0.70,-0.48,1780
475,64987901,0.70,-0.48,1780
476,64989900,0.70,-0.48,1780
477,64991901,0.70,-0.03,1780
478,64993901,0.70,-0.03,1780
479,64995901,0.70,-0.03,1780
480,64997900,0.70,-0.03,1780
481,64999901,0.70,-0.03,1780
482,65001901,0.70,-0.03,1780
483,65003900,0.70,-0.14,1780
484,65005901,0.70,-0.14,1780
485,65007901,0.70,-0.14,1780
486,65009900,0.70,-0.13,1780
487,65011901,0.70,-0.13,1780
488,65013901,0.70,-0.13,1780
489,65015900,0.70,-0.51,1780
490,65017901,0.70,-0.51,1780
491,65019901,0.70,-0.51,1780
492,65021900,0.70,-0.46,1780
493,65023901,0.70,-0.46,1780
494,65025901,0.70,-0.46,1780
495,65027900,0.70,-0.81,1780
496,65029901,0.70,-0.81,1780
497,65031900,0.70,-0.81,1780
498,65033901,0.70,-0.73,1780
499,65035901,0.70,-0.73,1780
500,65037900,0.70,-0.73,1780
501,65039901,0.70,-0.94,1780
502,65041901,0.70,-0.94,1780
503,65043900,0.70,-0.94,1780
504,65045901,0.70,-0.85,1780
505,65047901,0.70,-0.85,1780
506,65049900,0.70,-0.85,1780
507,65051901,0.70,-1.16,1780
508,65053901,0.70,-1.16,1780
509,65055901,0.70,-1.16,1780
510,65057900,0.70,-1.05,1780
511,65059901,0.70,-1.05,1780
512,65061901,0.70,-1.05,1780
513,65063900,0.70,-1.05,1780
514,65065901,0.70,-1.05,1780
515,65067900,0.70,-1.05,1780
516,65069901,0.70,-0.94,1780
517,65071901,0.70,-0.94,1780
518,65073900,0.70,-0.94,1780
519,65075901,0.70,-1.20,1780
520,65077901,0.70,-1.20,1780
521,65079901,0.70,-1.20,1780
522,65081900,0.70,-1.13,1780
523,65083901,0.70,-1.13,1780
524,65085900,0.70,-1.13,1780
525,65087901,0.70,-1.14,1780
526,65089901,0.70,-1.14,1780
527,65091900,0.70,-1.14,1780
528,65093901,0.70,-1.02,1780
529,65095901,0.70,-1.02,1780
530,65097900,0.70,-1.02,1780
531,65099901,0.70,-0.98,1780
532,65101901,0.70,-0.98,1780
533,65103901,0.70,-0.98,1780
534,65105900,0.70,-0.99,1780
535,65107901,0.70,-0.99,1780
536,65109901,0.70,-0.99,1780
537,65111900,0.70,-0.89,1780
538,65113901,0.70,-0.89,1780
539,65115901,0.70,-0.89,1780
540,65117900,0.70,-1.03,1780
541,65119901,0.70,-1.03,1780
542,65121901,0.70,-1.03,1780
543,65123900,0.70,-0.92,1780
544,65125901,0.70,-0.92,1780
545,65127901,0.70,-0.92,1780
546,65129900,0.70,-0.38,1780
547,65131901,0.70,-0.38,1780
548,65133900,0.70,-0.38,1780
549,65135901,0.70,-0.34,1780
550,65137901,0.70,-0.34,1780
551,65139900,0.70,-0.34,1780
552,65141901,0.70,-0.53,1780
553,65143901,0.70,-0.53,1780
554,65145901,0.70,-0.53,1780
555,65147900,0.70,-0.48,1780
556,65149901,0.70,-0.48,1780
557,65151901,0.70,-0.48,1780
558,65153900,0.70,-1.00,1780
559,65155901,0.70,-1.00,1780
560,65157900,0.70,-1.00,1780
561,65159901,0.70,-0.90,1780
562,65161901,0.70,-0.90,1780
563,65163900,0.70,-0.90,1780
564,65165901,0.70,-0.81,1780
565,65167901,0.70,-0.81,1780
566,65169900,0.70,-0.81,1780
567,65171901,0.70,-0.73,1780
568,65173901,0.70,-0.73,1780
569,65175900,0.70,-0.73,1780
570,65177901,0.70,-1.23,1780
571,65179900,0.70,-1.23,1780
572,65181901,0.70,-1.23,1780
573,65183901,0.70,-1.10,1780
574,65185901,0.70,-1.10,1780
575,65187901,0.70,-1.10,1780
576,65189900,0.70,-0.77,1780
577,65191901,0.70,-0.77,1780
578,65193901,0.70,-0.77,1780
579,65195900,0.70,-0.69,1780
580,65197901,0.70,-0.69,1780
581,65199901,0.70,-0.69,1780
582,65201900,0.70,-0.90,1780
583,65203901,0.70,-0.90,1780
584,65205900,0.70,-0.90,1780
585,65207901,0.70,-0.81,1780
586,65209901,0.70,-0.81,1780
587,65211900,0.70,-0.81,1780
588,65213901,0.70,-0.85,1780
589,65215901,0.70,-0.85,1780
590,65217900,0.70,-0.85,1780
591,65219901,0.70,-0.76,1780
592,65221901,0.70,-0.76,1780
593,65223900,0.70,-0.76,1780
594,65225901,0.70,-1.25,1780
595,65227901,0.70,-1.25,1780
596,65229901,0.70,-1.25,1780
597,65231900,0.70,-1.12,1780
598,65233901,0.70,-1.12,1780
599,65235901,0.70,-1.12,1780
600,65237900,0.70,-1.25,1780
601,65239901,0.70,-1.25,1780
602,65241900,0.70,-1.25,1780
603,65243901,0.70,-1.18,1780
604,65245901,0.70,-1.18,1780
605,65247900,0.70,-1.18,1780
606,65249901,0.70,-0.66,1780
607,65251901,0.70,-0.66,1780
608,65253900,0.70,-0.66,1780
609,65255901,0.70,-0.64,1780
610,65257901,0.70,-0.64,1780
611,65259900,0.70,-0.64,1780
612,65261901,0.70,-0.81,1780
613,65263901,0.70,-0.81,1780
614,65265900,0.70,-0.81,1780
615,65267901,0.70,-0.73,1780
616,65269901,0.70,-0.73,1780
617,65271900,0.70,-0.73,1780
618,65273901,0.70,-1.23,1780
619,65275901,0.70,-1.23,1780
620,65277900,0.70,-1.23,1780
621,65279901,0.70,-1.16,1780
622,65281901,0.70,-1.16,1780
623,65283901,0.70,-1.16,1780
624,65285900,0.70,-1.33,1780
625,65287901,0.70,-1.33,1780
626,65289900,0.70,-1.33,1780
627,65291901,0.70,-1.31,1780
628,65293901,0.70,-1.31,1780
629,65295901,0.70,-1.31,1780
630,65297900,0.70,-1.18,1780
631,65299901,0.70,-1.18,1780
632,65301901,0.70,-1.18,1780
633,65303900,0.70,-1.34,1780
634,65305901,0.70,-1.34,1780
635,65307901,0.70,-1.34,1780
636,65309900,0.70,-1.21,1780
637,65311901,0.70,-1.21,1780
638,65313901,0.70,-1.21,1780
639,65315900,0.70,-1.42,1780
640,65317901,0.70,-1.42,1780
641,65319900,0.70,-1.42,1780
642,65321901,0.70,-1.28,1780
643,65323901,0.70,-1.28,1780
644,65325900,0.70,-1.28,1780
645,65327901,0.70,-0.76,1780
646,65329901,0.70,-0.76,1780
647,65331901,0.70,-0.76,1780
648,65333900,0.70,-0.69,1780
649,65335901,0.70,-0.69,1780
650,65337901,0.70,-0.69,1780
651,65339900,0.70,-0.62,1780
652,65341901,0.70,-0.62,1780
653,65343901,0.70,-0.62,1780
654,65345900,0.70,-0.56,1780
655,65347901,0.70,-0.56,1780
656,65349901,0.70,-0.56,1780
657,65351900,0.70,-1.13,1780
658,65353901,0.70,-1.13,1780
659,65355900,0.70,-1.13,1780
660,65357901,0.70,-1.01,1780
661,65359901,0.70,-1.01,1780
662,65361900,0.70,-1.01,1780
663,65363901,0.70,-0.74,1780
664,65365900,0.70,-0.74,1780
665,65367901,0.70,-0.74,1780
666,65369901,0.70,-0.67,1780
667,65371901,0.70,-0.67,1780
668,65373901,0.70,-0.67,1780
669,65375900,0.70,-1.17,1780
670,65377901,0.70,-1.17,1780
671,65379900,0.70,-1.17,1780
672,65381901,0.70,-1.05,1780
673,65383901,0.70,-1.05,1780
674,65385900,0.70,-1.05,1780
675,65387901,0.70,-1.46,1780
676,65389901,0.70,-1.46,1780
677,65391900,0.70,-1.46,1780
678,65393901,0.70,-1.31,1780
679,65395901,0.70,-1.31,1780
680,65397900,0.70,-1.31,1780
681,65399901,0.70,-1.07,1780
682,65401901,0.70,-1.07,1780
683,65403901,0.70,-1.07,1780
684,65405900,0.70,-0.96,1780
685,65407901,0.70,-0.96,1780
686,65409901,0.70,-0.96,1780
687,65411900,0.70,-0.81,1780
688,65413901,0.70,-0.81,1780
689,65415900,0.70,-0.81,1780
690,65417901,0.70,-0.73,1780
691,65419901,0.70,-0.73,1780
692,65421900,0.70,-0.73,1780
693,65423901,0.70,-0.76,1780
694,65425901,0.70,-0.76,1780
695,65427900,0.70,-0.76,1780
696,65429901,0.70,-0.75,1780
697,65431901,0.70,-0.75,1780
698,65433900,0.70,-0.75,1780
699,65435901,0.70,-1.19,1780
700,65437901,0.70,-1.19,1780
701,65439900,0.70,-1.19,1780
702,65441901,0.70,-1.17,1780
703,65443901,0.70,-1.17,1780
704,65445901,0.70,-1.17,1780
705,65447900,0.70,-1.18,1780
706,65449901,0.70,-1.18,1780
707,65451900,0.70,-1.18,1780
708,65453901,0.70,-1.17,1780
709,65455901,0.70,-1.17,1780
710,65457900,0.70,-1.17,1780
711,65459901,0.70,-0.82,1780
712,65461901,0.70,-0.82,1780
713,65463901,0.70,-0.82,1780
714,65465900,0.70,-0.97,1780
715,65467901,0.70,-0.97,1780
716,65469900,0.70,-0.97,1780
717,65471901,0.70,-0.87,1780
718,65473901,0.70,-0.87,1780
719,65475901,0.70,-0.87,1780
720,65477901,0.70,-0.73,1780
721,65479901,0.70,-0.73,1780
722,65481901,0.70,-0.73,1780
723,65483901,0.70,-0.65,1780
724,65485901,0.70,-0.65,1780
725,65487901,0.70,-0.65,1780
726,65489901,0.70,-0.31,1780
727,65491901,0.70,-0.31,1780
728,65493901,0.70,-0.31,1780
729,65495901,0.70,-0.28,1780
730,65497901,0.70,-0.28,1780
731,65499901,0.70,-0.28,1780
732,65501901,0.70,-0.48,1780
733,65503900,0.70,-0.48,1780
734,65505901,0.70,-0.48,1780
735,65507901,0.70,-0.43,1780
736,65509900,0.70,-0.43,1780
737,65511901,0.70,-0.43,1780
738,65513901,0.70,-0.21,1780
739,65515901,0.70,-0.21,1780
740,65517901,0.70,-0.21,1780
741,65519901,0.70,-0.25,1780
742,65521901,0.70,-0.25,1780
743,65523901,0.70,-0.25,1780
744,65525901,0.70,-0.06,1780
745,65527901,0.70,-0.06,1780
746,65529901,0.70,-0.06,1780
747,65531901,0.70,-0.05,1780
748,65533901,0.70,-0.05,1780
749,65535901,0.70,-0.05,1780
750,65537901,0.70,-0.21,1780
751,65539901,0.70,-0.21,1780
752,65541901,0.70,-0.21,1780
753,65543901,0.70,-0.19,1780
754,65545901,0.70,-0.19,1780
755,65547901,0.70,-0.19,1780
756,65549901,0.70,-0.63,1780
757,65551901,0.70,-0.63,1780
758,65553901,0.70,-0.63,1780
759,65555901,0.70,-0.56,1780
760,65557901,0.70,-0.56,1780
761,65559901,0.70,-0.56,1780
762,65561901,0.70,-0.63,1780
763,65563901,0.70,-0.63,1780
764,65565901,0.70,-0.63,1780
765,65567901,0.70,-0.57,1780
766,65569901,0.70,-0.57,1780
767,65571901,0.70,-0.57,1780
768,65573901,0.70,-0.62,1780
769,65575901,0.70,-0.62,1780
770,65577901,0.70,-0.62,1780
771,65579901,0.70,-0.55,1780
772,65581901,0.70,-0.55,1780
773,65583901,0.70,-0.55,1780
774,65585901,0.70,-0.67,1780
775,65587901,0.70,-0.67,1780
