0,2035965,0.10,0.00,1540
1,2037965,0.10,0.00,1540
2,2039965,0.10,0.00,1540
3,2041964,0.10,0.00,1540
4,2043965,0.10,0.00,1540
5,2045964,0.10,0.00,1540
6,2047965,0.10,0.00,1540
7,2049965,0.10,0.00,1540
8,2051964,0.10,0.00,1540
9,2053965,0.10,0.00,1540
10,2055965,0.10,0.00,1540
11,2057964,0.10,0.00,1540
12,2059965,0.10,0.00,1540
13,2061965,0.10,0.00,1540
14,2063964,0.10,0.00,1540
15,2065965,0.10,0.00,1540
16,2067965,0.10,0.00,1540
17,2069964,0.10,0.00,1540
18,2071965,0.10,0.00,1540
19,2073965,0.10,0.00,1540
20,2075964,0.10,0.00,1540
21,2077965,0.10,0.00,1540
22,2079965,0.10,0.00,1540
23,2081964,0.10,0.00,1540
24,2083965,0.10,0.00,1540
25,2085965,0.10,0.00,1540
26,2087964,0.10,0.00,1540
27,2089965,0.10,0.00,1540
28,2091965,0.10,0.00,1540
29,2093964,0.10,0.00,1540
30,2095965,0.10,0.00,1540
31,2097965,0.10,0.00,1540
32,2099964,0.10,0.00,1540
33,2101965,0.10,0.00,1540
34,2103965,0.10,0.00,1540
35,2105964,0.10,0.00,1540
36,2107965,0.10,0.00,1540
37,2109965,0.10,0.00,1540
38,2111964,0.10,0.00,1540
39,2113965,0.10,0.00,1540
40,2115965,0.10,0.00,1540
41,2117964,0.10,0.00,1540
42,2119965,0.10,0.00,1540
43,2121965,0.10,0.00,1540
44,2123964,0.10,0.00,1540
45,2125965,0.10,0.00,1540
46,2127965,0.10,0.00,1540
47,2129964,0.10,0.00,1540
48,2131965,0.10,0.00,1540
49,2133965,0.10,0.00,1540
50,2135964,0.10,0.00,1540
51,2137965,0.10,0.00,1540
52,2139965,0.10,0.00,1540
53,2141964,0.10,0.00,1540
54,2143965,0.10,0.00,1540
55,2145965,0.10,0.00,1540
56,2147964,0.10,0.00,1540
57,2149965,0.10,0.00,1540
58,2151965,0.10,0.00,1540
59,2153964,0.10,0.00,1540
60,2155965,0.10,0.00,1540
61,2157965,0.10,0.00,1540
62,2159964,0.10,0.00,1540
63,2161965,0.10,-0.51,1540
64,2163964,0.10,-0.51,1540
65,2165965,0.10,-0.51,1540
66,2167965,0.10,-1.48,1540
67,2169965,0.10,-1.48,1540
68,2171965,0.10,-1.48,1540
69,2173964,0.10,-2.36,1540
70,2175964,0.10,-2.36,1540
71,2177965,0.10,-2.36,1540
72,2179965,0.10,-2.63,1540
73,2181965,0.10,-2.63,1540
74,2183965,0.10,-2.63,1540
75,2185964,0.10,-2.26,1540
76,2187965,0.10,-2.26,1540
77,2189965,0.10,-2.26,1540
78,2191964,0.10,-2.14,1540
79,2193965,0.10,-2.14,1540
80,2195965,0.10,-2.14,1540
81,2197964,0.10,-3.01,1540
82,2199964,0.10,-3.01,1540
83,2201965,0.10,-3.01,1540
84,2203965,0.10,-4.41,1540
85,2205965,0.10,-4.41,1540
86,2207964,0.10,-4.41,1540
87,2209965,0.10,-5.90,1540
88,2211964,0.10,-5.90,1540
89,2213965,0.10,-5.90,1540
90,2215965,0.10,-7.47,1540
91,2217965,0.10,-7.47,1540
92,2219964,0.10,-7.47,1540
93,2221965,0.10,-9.00,1540
94,2223965,0.10,-9.00,1540
95,2225965,0.10,-9.00,1540
96,2227964,0.10,-10.31,1540
97,2229964,0.10,-10.31,1540
98,2231965,0.10,-10.31,1540
99,2233965,0.10,-11.67,1540
100,2235965,0.10,-11.67,1540
101,2237964,0.10,-11.67,1540
102,2239965,0.10,-12.89,1540
103,2241965,0.10,-12.89,1540
104,2243964,0.10,-12.89,1540
105,2245965,0.10,-14.15,1540
106,2247964,0.10,-14.15,1540
107,2249965,0.10,-14.15,1540
108,2251965,0.10,-15.18,1540
109,2253965,0.10,-15.18,1540
110,2255964,0.10,-15.18,1540
111,2257965,0.10,-16.05,1540
112,2259964,0.10,-16.05,1540
113,2261965,0.10,-16.05,1540
114,2263965,0.10,-16.89,1540
115,2265965,0.10,-16.89,1540
116,2267965,0.10,-16.89,1540
117,2269964,0.10,-17.76,1540
118,2271965,0.10,-17.76,1540
119,2273965,0.10,-17.76,1540
120,2275964,0.10,-18.48,1540
121,2277965,0.10,-18.48,1540
122,2279965,0.10,-18.48,1540
123,2281964,0.10,-19.08,1540
124,2283964,0.10,-19.08,1540
125,2285965,0.10,-19.08,1540
126,2287965,0.10,-19.72,1540
127,2289965,0.10,-19.72,1540
128,2291964,0.10,-19.72,1540
129,2293965,0.10,-20.31,1540
130,2295965,0.10,-20.31,1540
131,2297965,0.10,-20.31,1540
132,2299964,0.10,-20.66,1540
133,2301964,0.10,-20.66,1540
134,2303965,0.10,-20.66,1540
135,2305965,0.10,-21.10,1540
136,2307965,0.10,-21.10,1540
137,2309964,0.10,-21.10,1540
138,2311965,0.10,-21.54,1540
139,2313965,0.10,-21.54,1540
140,2315964,0.10,-21.54,1540
141,2317965,0.10,-21.89,1540
142,2319965,0.10,-21.89,1540
143,2321964,0.10,-21.89,1540
144,2323965,0.10,-22.03,1540
145,2325965,0.10,-22.03,1540
146,2327964,0.10,-22.03,1540
147,2329965,0.10,-22.38,1540
148,2331965,0.10,-22.38,1540
149,2333964,0.10,-22.38,1540
150,2335965,0.10,-22.70,1540
151,2337965,0.10,-22.70,1540
152,2339964,0.10,-22.70,1540
153,2341965,0.10,-22.99,1540
154,2343964,0.10,-22.99,1540
155,2345965,0.10,-22.99,1540
156,2347965,0.10,-23.19,1540
157,2349965,0.10,-23.19,1540
158,2351965,0.10,-23.19,1540
159,2353964,0.10,-23.48,1540
160,2355964,0.10,-23.48,1540
161,2357965,0.10,-23.48,1540
162,2359965,0.10,-23.64,1540
163,2361965,0.10,-23.64,1540
164,2363965,0.10,-23.64,1540
165,2365964,0.10,-23.77,1540
166,2367965,0.10,-23.77,1540
167,2369965,0.10,-23.77,1540
168,2371964,0.10,-23.89,1540
169,2373965,0.10,-23.89,1540
170,2375965,0.10,-23.89,1540
171,2377964,0.10,-23.89,1540
172,2379964,0.10,-23.89,1540
173,2381965,0.10,-23.89,1540
174,2383965,0.10,-24.00,1540
175,2385965,0.10,-24.00,1540
176,2387965,0.10,-24.00,1540
177,2389964,0.10,-23.99,1540
178,2391965,0.10,-23.99,1540
179,2393964,0.10,-23.99,1540
180,2395965,0.10,-23.92,1540
181,2397965,0.10,-23.92,1540
182,2399965,0.10,-23.92,1540
183,2401964,0.10,-23.86,1540
184,2403964,0.10,-23.86,1540
185,2405965,0.10,-23.86,1540
186,2407965,0.10,-23.97,1540
187,2409965,0.10,-23.97,1540
188,2411964,0.10,-23.97,1540
189,2413965,0.10,-24.02,1540
190,2415965,0.10,-24.02,1540
191,2417965,0.10,-24.02,1540
192,2419964,0.10,-23.89,1540
193,2421965,0.10,-23.89,1540
194,2423965,0.10,-23.89,1540
195,2425964,0.10,-23.88,1540
196,2427965,0.10,-23.88,1540
197,2429964,0.10,-23.88,1540
198,2431965,0.10,-24.00,1540
199,2433965,0.10,-24.00,1540
200,2435965,0.10,-24.00,1540
201,2437964,0.10,-23.93,1540
202,2439964,0.10,-23.93,1540
203,2441965,0.10,-23.93,1540
204,2443965,0.10,-23.81,1540
205,2445965,0.10,-23.81,1540
206,2447965,0.10,-23.81,1540
207,2449964,0.10,-23.81,1540
208,2451965,0.10,-23.81,1540
209,2453965,0.10,-23.81,1540
210,2455964,0.10,-23.87,1540
211,2457964,0.10,-23.87,1540
212,2459965,0.10,-23.87,1540
213,2461965,0.10,-23.82,1540
214,2463965,0.10,-23.82,1540
215,2465964,0.10,-23.82,1540
216,2467965,0.10,-23.71,1540
217,2469965,0.10,-23.71,1540
218,2471965,0.10,-23.71,1540
219,2473964,0.10,-23.61,1540
220,2475964,0.10,-23.61,1540
221,2477965,0.10,-23.61,1540
222,2479965,0.10,-23.63,1540
223,2481965,0.10,-23.63,1540
224,2483964,0.10,-23.63,1540
225,2485965,0.10,-23.54,1540
226,2487965,0.10,-23.54,1540
227,2489965,0.10,-23.54,1540
228,2491964,0.10,-23.46,1540
229,2493964,0.10,-23.46,1540
230,2495965,0.10,-23.46,1540
231,2497965,0.10,-23.44,1540
232,2499965,0.10,-23.44,1540
233,2501965,0.10,-23.44,1540
234,2503964,0.10,-23.37,1540
235,2505964,0.10,-23.37,1540
236,2507965,0.10,-23.37,1540
237,2509965,0.10,-23.31,1540
238,2511965,0.10,-23.31,1540
239,2513964,0.10,-23.31,1540
240,2515965,0.10,-23.19,1540
241,2517965,0.10,-23.19,1540
242,2519965,0.10,-23.19,1540
243,2521964,0.10,-23.15,1540
244,2523965,0.10,-23.15,1540
245,2525965,0.10,-23.15,1540
246,2527964,0.10,-23.10,1540
247,2529964,0.10,-23.10,1540
248,2531965,0.10,-23.10,1540
249,2533965,0.10,-23.18,1540
250,2535965,0.10,-23.18,1540
251,2537964,0.10,-23.18,1540
252,2539965,0.10,-23.19,1540
253,2541965,0.10,-23.19,1540
254,2543964,0.10,-23.19,1540
255,2545965,0.10,-23.14,1540
256,2547965,0.10,-23.14,1540
257,2549965,0.10,-23.14,1540
258,2551964,0.10,-23.10,1540
259,2553964,0.10,-23.10,1540
260,2555965,0.10,-23.10,1540
261,2557965,0.10,-23.24,1540
262,2559965,0.10,-23.24,1540
263,2561964,0.10,-23.24,1540
264,2563965,0.10,-23.24,1540
265,2565965,0.10,-23.24,1540
266,2567964,0.10,-23.24,1540
267,2569965,0.10,-23.13,1540
268,2571965,0.10,-23.13,1540
269,2573964,0.10,-23.13,1540
270,2575965,0.10,-23.09,1540
271,2577965,0.10,-23.09,1540
272,2579964,0.10,-23.09,1540
273,2581965,0.10,-23.17,1540
274,2583965,0.10,-23.17,1540
275,2585964,0.10,-23.17,1540
276,2587965,0.10,-23.12,1540
277,2589965,0.10,-23.12,1540
278,2591964,0.10,-23.12,1540
279,2593965,0.10,-23.03,1540
280,2595965,0.10,-23.03,1540
281,2597964,0.10,-23.03,1540
