i,step,speed,pwm
774,13587950,0.20,-102.70,1580
775,13589951,0.20,-102.70,1580
776,13591950,0.20,-102.70,1580
777,13593951,0.20,-102.72,1580
778,13595951,0.20,-102.72,1580
779,13597950,0.20,-102.72,1580
780,13599951,0.20,-102.61,1580
781,13601951,0.20,-102.61,1580
782,13603951,0.20,-102.61,1580
783,13605950,0.20,-102.75,1580
784,13607951,0.20,-102.75,1580
785,13609951,0.20,-102.75,1580
786,13611950,0.20,-102.70,1580
787,13613951,0.20,-102.70,1580
788,13615951,0.20,-102.70,1580
789,13617951,0.20,-102.66,1580
790,13619950,0.20,-102.66,1580
791,13621951,0.20,-102.66,1580
792,13623951,0.20,-102.68,1580
793,13625951,0.20,-102.68,1580
794,13627951,0.20,-102.68,1580
795,13629950,0.20,-102.58,1580
796,13631951,0.20,-102.58,1580
797,13633950,0.20,-102.58,1580
798,13635951,0.20,-102.49,1580
799,13637951,0.20,-102.49,1580
800,13639950,0.20,-102.49,1580
801,13641951,0.20,-102.47,1580
802,13643951,0.20,-102.47,1580
803,13645950,0.20,-102.47,1580
804,13647951,0.20,-102.45,1580
805,13649951,0.20,-102.45,1580
806,13651951,0.20,-102.45,1580
807,13653950,0.20,-102.37,1580
808,13655951,0.20,-102.37,1580
809,13657950,0.20,-102.37,1580
810,13659951,0.20,-102.30,1580
811,13661951,0.20,-102.30,1580
812,13663951,0.20,-102.30,1580
813,13665950,0.20,-102.30,1580
814,13667951,0.20,-102.30,1580
815,13669951,0.20,-102.30,1580
816,13671950,0.20,-102.30,1580
817,13673951,0.20,-102.30,1580
818,13675951,0.20,-102.30,1580
819,13677950,0.20,-102.29,1580
820,13679951,0.20,-102.29,1580
821,13681950,0.20,-102.29,1580
822,13683951,0.20,-102.35,1580
823,13685951,0.20,-102.35,1580
824,13687950,0.20,-102.35,1580
825,13689951,0.20,-102.34,1580
826,13691951,0.20,-102.34,1580
827,13693951,0.20,-102.34,1580
828,13695950,0.20,-102.28,1580
829,13697951,0.20,-102.28,1580
830,13699950,0.20,-102.28,1580
831,13701951,0.20,-102.27,1580
832,13703951,0.20,-102.27,1580
833,13705951,0.20,-102.27,1580
834,13707950,0.20,-102.22,1580
835,13709951,0.20,-102.22,1580
836,13711950,0.20,-102.22,1580
837,13713951,0.20,-102.22,1580
838,13715951,0.20,-102.22,1580
839,13717950,0.20,-102.22,1580
840,13719951,0.20,-102.17,1580
841,13721951,0.20,-102.17,1580
842,13723950,0.20,-102.17,1580
843,13725951,0.20,-102.18,1580
844,13727951,0.20,-102.18,1580
845,13729951,0.20,-102.18,1580
846,13731950,0.20,-102.25,1580
847,13733951,0.20,-102.25,1580
848,13735950,0.20,-102.25,1580
849,13737951,0.20,-102.25,1580
850,13739951,0.20,-102.25,1580
851,13741950,0.20,-102.25,1580
852,13743951,0.20,-102.30,1580
853,13745951,0.20,-102.30,1580
854,13747951,0.20,-102.30,1580
855,13749950,0.20,-102.36,1580
856,13751951,0.20,-102.36,1580
857,13753950,0.20,-102.36,1580
858,13755951,0.20,-102.35,1580
859,13757951,0.20,-102.35,1580
860,13759951,0.20,-102.35,1580
861,13761950,0.20,-102.34,1580
862,13763950,0.20,-102.34,1580
863,13765951,0.20,-102.34,1580
864,13767951,0.20,-102.39,1580
865,13769951,0.20,-102.39,1580
866,13771951,0.20,-102.39,1580
867,13773950,0.20,-102.38,1580
868,13775950,0.20,-102.38,1580
869,13777951,0.20,-102.38,1580
870,13779951,0.20,-102.37,1580
871,13781951,0.20,-102.37,1580
872,13783951,0.20,-102.37,1580
873,13785950,0.20,-102.36,1580
874,13787951,0.20,-102.36,1580
875,13789950,0.20,-102.36,1580
876,13791951,0.20,-102.35,1580
877,13793951,0.20,-102.35,1580
878,13795950,0.20,-102.35,1580
879,13797951,0.20,-102.34,1580
880,13799951,0.20,-102.34,1580
881,13801950,0.20,-102.34,1580
882,13803951,0.20,-102.27,1580
883,13805951,0.20,-102.27,1580
884,13807951,0.20,-102.27,1580
885,13809950,0.20,-102.39,1580
886,13811951,0.20,-102.39,1580
887,13813951,0.20,-102.39,1580
888,13815950,0.20,-102.38,1580
889,13817951,0.20,-102.38,1580
890,13819950,0.20,-102.38,1580
891,13821951,0.20,-102.42,1580
892,13823950,0.20,-102.42,1580
893,13825951,0.20,-102.42,1580
894,13827951,0.20,-102.46,1580
895,13829951,0.20,-102.46,1580
896,13831951,0.20,-102.46,1580
897,13833950,0.20,-102.44,1580
898,13835950,0.20,-102.44,1580
899,13837951,0.20,-102.44,1580
900,13839951,0.20,-102.43,1580
901,13841951,0.20,-102.43,1580
902,13843951,0.20,-102.43,1580
903,13845950,0.20,-102.41,1580
904,13847950,0.20,-102.41,1580
905,13849951,0.20,-102.41,1580
906,13851951,0.20,-102.40,1580
907,13853951,0.20,-102.40,1580
908,13855951,0.20,-102.40,1580
909,13857950,0.20,-102.33,1580
910,13859951,0.20,-102.33,1580
911,13861951,0.20,-102.33,1580
912,13863950,0.20,-102.26,1580
913,13865951,0.20,-102.26,1580
914,13867950,0.20,-102.26,1580
915,13869951,0.20,-102.37,1580
916,13871951,0.20,-102.37,1580
917,13873951,0.20,-102.37,1580
918,13875950,0.20,-102.37,1580
919,13877951,0.20,-102.37,1580
920,13879951,0.20,-102.37,1580
921,13881950,0.20,-102.36,1580
922,13883951,0.20,-102.36,1580
923,13885951,0.20,-102.36,1580
924,13887950,0.20,-102.40,1580
925,13889951,0.20,-102.40,1580
926,13891950,0.20,-102.40,1580
927,13893951,0.20,-102.33,1580
928,13895951,0.20,-102.33,1580
929,13897951,0.20,-102.33,1580
930,13899950,0.20,-102.33,1580
931,13901951,0.20,-102.33,1580
932,13903950,0.20,-102.33,1580
933,13905951,0.20,-102.32,1580
934,13907951,0.20,-102.32,1580
935,13909951,0.20,-102.32,1580
936,13911950,0.20,-102.26,1580
937,13913951,0.20,-102.26,1580
938,13915951,0.20,-102.26,1580
939,13917950,0.20,-102.26,1580
940,13919951,0.20,-102.26,1580
941,13921951,0.20,-102.26,1580
942,13923950,0.20,-102.20,1580
943,13925951,0.20,-102.20,1580
944,13927951,0.20,-102.20,1580
945,13929950,0.20,-102.27,1580
946,13931951,0.20,-102.27,1580
947,13933951,0.20,-102.27,1580
948,13935950,0.20,-102.32,1580
949,13937951,0.20,-102.32,1580
950,13939950,0.20,-102.32,1580
951,13941951,0.20,-102.26,1580
952,13943951,0.20,-102.26,1580
953,13945951,0.20,-102.26,1580
954,13947950,0.20,-102.32,1580
955,13949951,0.20,-102.32,1580
956,13951951,0.20,-102.32,1580
957,13953950,0.20,-102.37,1580
958,13955950,0.20,-102.37,1580
959,13957951,0.20,-102.37,1580
960,13959951,0.20,-102.30,1580
961,13961951,0.20,-102.30,1580
962,13963951,0.20,-102.30,1580
963,13965950,0.20,-102.30,1580
964,13967950,0.20,-102.30,1580
965,13969951,0.20,-102.30,1580
966,13971951,0.20,-102.29,1580
967,13973951,0.20,-102.29,1580
968,13975950,0.20,-102.29,1580
969,13977951,0.20,-102.23,1580
970,13979951,0.20,-102.23,1580
971,13981951,0.20,-102.23,1580
972,13983950,0.20,-102.18,1580
973,13985951,0.20,-102.18,1580
974,13987950,0.20,-102.18,1580
975,13989951,0.20,-102.19,1580
976,13991951,0.20,-102.19,1580
977,13993950,0.20,-102.19,1580
978,13995951,0.20,-102.20,1580
979,13997951,0.20,-102.20,1580
980,13999950,0.20,-102.20,1580
981,14001951,0.20,-102.20,1580
982,14003951,0.20,-102.20,1580
983,14005950,0.20,-102.20,1580
984,14007951,0.20,-102.21,1580
985,14009951,0.20,-102.21,1580
986,14011950,0.20,-102.21,1580
987,14013951,0.20,-102.33,1580
988,14015951,0.20,-102.33,1580
989,14017950,0.20,-102.33,1580
990,14019951,0.20,-102.38,1580
991,14021951,0.20,-102.38,1580
992,14023950,0.20,-102.38,1580
993,14025951,0.20,-102.42,1580
994,14027951,0.20,-102.42,1580
995,14029950,0.20,-102.42,1580
996,14031951,0.20,-102.47,1580
997,14033951,0.20,-102.47,1580
998,14035951,0.20,-102.47,1580
999,14037950,0.20,-102.45,1580
1000,14039951,0.20,-102.45,1580
1001,14041951,0.20,-102.45,1580
1002,14043950,0.20,-102.43,1580
1003,14045951,0.20,-102.43,1580
1004,14047951,0.20,-102.43,1580
1005,14049950,0.20,-102.41,1580
1006,14051951,0.20,-102.41,1580
1007,14053951,0.20,-102.41,1580
1008,14055950,0.20,-102.40,1580
1009,14057951,0.20,-102.40,1580
1010,14059951,0.20,-102.40,1580
1011,14061950,0.20,-102.38,1580
1012,14063951,0.20,-102.38,1580
1013,14065950,0.20,-102.38,1580
1014,14067951,0.20,-102.43,1580
1015,14069951,0.20,-102.43,1580
1016,14071951,0.20,-102.43,1580
1017,14073950,0.20,-102.47,1580
1018,14075950,0.20,-102.47,1580
1019,14077951,0.20,-102.47,1580
1020,14079951,0.20,-102.51,1580
1021,14081951,0.20,-102.51,1580
1022,14083950,0.20,-102.51,1580
1023,14085951,0.20,-102.48,1580
1024,14087951,0.20,-102.48,1580
1025,14089951,0.20,-102.48,1580
1026,14091950,0.20,-102.52,1580
1027,14093951,0.20,-102.52,1580
1028,14095951,0.20,-102.52,1580
1029,14097950,0.20,-102.49,1580
1030,14099951,0.20,-102.49,1580
1031,14101951,0.20,-102.49,1580
1032,14103950,0.20,-102.41,1580
1033,14105951,0.20,-102.41,1580
1034,14107951,0.20,-102.41,1580
1035,14109950,0.20,-102.46,1580
1036,14111951,0.20,-102.46,1580
1037,14113951,0.20,-102.46,1580
1038,14115950,0.20,-102.38,1580
1039,14117951,0.20,-102.38,1580
1040,14119951,0.20,-102.38,1580
1041,14121950,0.20,-102.31,1580
1042,14123950,0.20,-102.31,1580
1043,14125951,0.20,-102.31,1580
1044,14127951,0.20,-102.25,1580
1045,14129951,0.20,-102.25,1580
1046,14131951,0.20,-102.25,1580
1047,14133950,0.20,-102.25,1580
1048,14135951,0.20,-102.25,1580
1049,14137951,0.20,-102.25,1580
1050,14139950,0.20,-102.25,1580
1051,14141950,0.20,-102.25,1580
1052,14143951,0.20,-102.25,1580
1053,14145951,0.20,-102.14,1580
1054,14147951,0.20,-102.14,1580
1055,14149950,0.20,-102.14,1580
1056,14151951,0.20,-102.21,1580
1057,14153951,0.20,-102.21,1580
1058,14155951,0.20,-102.21,1580
1059,14157950,0.20,-102.27,1580
1060,14159951,0.20,-102.27,1580
1061,14161950,0.20,-102.27,1580
1062,14163951,0.20,-102.33,1580
1063,14165951,0.20,-102.33,1580
1064,14167951,0.20,-102.33,1580
1065,14169950,0.20,-102.32,1580
1066,14171950,0.20,-102.32,1580
1067,14173951,0.20,-102.32,1580
1068,14175951,0.20,-102.32,1580
1069,14177951,0.20,-102.32,1580
1070,14179951,0.20,-102.32,1580
1071,14181950,0.20,-102.25,1580
1072,14183950,0.20,-102.25,1580
1073,14185951,0.20,-102.25,1580
1074,14187951,0.20,-102.26,1580
1075,14189951,0.20,-102.26,1580
1076,14191951,0.20,-102.26,1580
1077,14193950,0.20,-102.26,1580
1078,14195951,0.20,-102.26,1580
1079,14197950,0.20,-102.26,1580
1080,14199951,0.20,-102.26,1580
1081,14201951,0.20,-102.26,1580
1082,14203950,0.20,-102.26,1580
1083,14205951,0.20,-102.20,1580
1084,14207951,0.20,-102.20,1580
1085,14209950,0.20,-102.20,1580
1086,14211951,0.20,-102.21,1580
1087,14213951,0.20,-102.21,1580
1088,14215951,0.20,-102.21,1580
1089,14217950,0.20,-102.21,1580
1090,14219950,0.20,-102.21,1580
1091,14221951,0.20,-102.21,1580
1092,14223951,0.20,-102.22,1580
1093,14225951,0.20,-102.22,1580
1094,14227950,0.20,-102.22,1580
1095,14229951,0.20,-102.22,1580
1096,14231951,0.20,-102.22,1580
1097,14233951,0.20,-102.22,1580
1098,14235950,0.20,-102.23,1580
1099,14237951,0.20,-102.23,1580
1100,14239951,0.20,-102.23,1580
1101,14241950,0.20,-102.12,1580
1102,14243951,0.20,-102.12,1580
1103,14245951,0.20,-102.12,1580
1104,14247950,0.20,-102.13,1580
1105,14249951,0.20,-102.13,1580
1106,14251951,0.20,-102.13,1580
1107,14253950,0.20,-102.09,1580
1108,14255951,0.20,-102.09,1580
1109,14257951,0.20,-102.09,1580
1110,14259950,0.20,-102.05,1580
1111,14261951,0.20,-102.05,1580
1112,14263950,0.20,-102.05,1580
1113,14265951,0.20,-102.01,1580
1114,14267951,0.20,-102.01,1580
1115,14269950,0.20,-102.01,1580
1116,14271951,0.20,-101.98,1580
1117,14273951,0.20,-101.98,1580
1118,14275951,0.20,-101.98,1580
1119,14277950,0.20,-102.01,1580
1120,14279951,0.20,-102.01,1580
1121,14281951,0.20,-102.01,1580
1122,14283950,0.20,-102.04,1580
1123,14285951,0.20,-102.04,1580
1124,14287950,0.20,-102.04,1580
1125,14289951,0.20,-102.06,1580
1126,14291951,0.20,-102.06,1580
1127,14293950,0.20,-102.06,1580
1128,14295951,0.20,-102.14,1580
1129,14297951,0.20,-102.14,1580
1130,14299950,0.20,-102.14,1580
1131,14301951,0.20,-102.09,1580
1132,14303951,0.20,-102.09,1580
1133,14305951,0.20,-102.09,1580
1134,14307950,0.20,-102.05,1580
1135,14309951,0.20,-102.05,1580
1136,14311951,0.20,-102.05,1580
1137,14313950,0.20,-102.08,1580
1138,14315951,0.20,-102.08,1580
1139,14317951,0.20,-102.08,1580
1140,14319950,0.20,-102.04,1580
1141,14321951,0.20,-102.04,1580
1142,14323951,0.20,-102.04,1580
1143,14325950,0.20,-102.00,1580
1144,14327951,0.20,-102.00,1580
1145,14329950,0.20,-102.00,1580
1146,14331951,0.20,-101.97,1580
1147,14333951,0.20,-101.97,1580
1148,14335950,0.20,-101.97,1580
1149,14337951,0.20,-102.00,1580
1150,14339951,0.20,-102.00,1580
1151,14341951,0.20,-102.00,1580
1152,14343950,0.20,-102.03,1580
1153,14345951,0.20,-102.03,1580
1154,14347950,0.20,-102.03,1580
1155,14349951,0.20,-101.99,1580
1156,14351951,0.20,-101.99,1580
1157,14353950,0.20,-101.99,1580
1158,14355951,0.20,-102.13,1580
1159,14357951,0.20,-102.13,1580
1160,14359950,0.20,-102.13,1580
1161,14361951,0.20,-102.15,1580
1162,14363951,0.20,-102.15,1580
1163,14365950,0.20,-102.15,1580
1164,14367951,0.20,-102.16,1580
1165,14369951,0.20,-102.16,1580
1166,14371950,0.20,-102.16,1580
1167,14373951,0.20,-102.23,1580
1168,14375951,0.20,-102.23,1580
1169,14377950,0.20,-102.23,1580
1170,14379951,0.20,-102.12,1580
1171,14381951,0.20,-102.12,1580
1172,14383951,0.20,-102.12,1580
1173,14385950,0.20,-102.13,1580
1174,14387951,0.20,-102.13,1580
1175,14389950,0.20,-102.13,1580
1176,14391951,0.20,-102.14,1580
1177,14393951,0.20,-102.14,1580
1178,14395951,0.20,-102.14,1580
1179,14397950,0.20,-102.16,1580
1180,14399951,0.20,-102.16,1580
1181,14401951,0.20,-102.16,1580
1182,14403950,0.20,-102.17,1580
1183,14405951,0.20,-102.17,1580
1184,14407950,0.20,-102.17,1580
1185,14409951,0.20,-102.18,1580
1186,14411951,0.20,-102.18,1580
1187,14413950,0.20,-102.18,1580
1188,14415951,0.20,-102.30,1580
1189,14417951,0.20,-102.30,1580
1190,14419950,0.20,-102.30,1580
1191,14421951,0.20,-102.35,1580
1192,14423951,0.20,-102.35,1580
1193,14425950,0.20,-102.35,1580
1194,14427951,0.20,-102.34,1580
1195,14429951,0.20,-102.34,1580
1196,14431950,0.20,-102.34,1580
1197,14433951,0.20,-102.39,1580
1198,14435951,0.20,-102.39,1580
1199,14437950,0.20,-102.39,1580
1200,14439951,0.20,-102.38,1580
1201,14441951,0.20,-102.38,1580
1202,14443951,0.20,-102.38,1580
1203,14445950,0.20,-102.31,1580
1204,14447951,0.20,-102.31,1580
1205,14449950,0.20,-102.31,1580
1206,14451951,0.20,-102.31,1580
1207,14453951,0.20,-102.31,1580
1208,14455950,0.20,-102.31,1580
1209,14457951,0.20,-102.30,1580
1210,14459951,0.20,-102.30,1580
1211,14461950,0.20,-102.30,1580
1212,14463951,0.20,-102.30,1580
1213,14465951,0.20,-102.30,1580
1214,14467951,0.20,-102.30,1580
1215,14469950,0.20,-102.30,1580
1216,14471951,0.20,-102.30,1580
1217,14473951,0.20,-102.30,1580
1218,14475950,0.20,-102.35,1580
1219,14477951,0.20,-102.35,1580
1220,14479951,0.20,-102.35,1580
1221,14481950,0.20,-102.40,1580
1222,14483951,0.20,-102.40,1580
1223,14485951,0.20,-102.40,1580
1224,14487950,0.20,-102.33,1580
1225,14489950,0.20,-102.33,1580
1226,14491951,0.20,-102.33,1580
1227,14493951,0.20,-102.38,1580
1228,14495951,0.20,-102.38,1580
1229,14497950,0.20,-102.38,1580
1230,14499951,0.20,-102.42,1580
1231,14501951,0.20,-102.42,1580
1232,14503950,0.20,-102.42,1580
1233,14505951,0.20,-102.41,1580
1234,14507951,0.20,-102.41,1580
1235,14509950,0.20,-102.41,1580
1236,14511951,0.20,-102.39,1580
1237,14513951,0.20,-102.39,1580
1238,14515950,0.20,-102.39,1580
1239,14517951,0.20,-102.38,1580
1240,14519951,0.20,-102.38,1580
1241,14521950,0.20,-102.38,1580
1242,14523951,0.20,-102.31,1580
1243,14525951,0.20,-102.31,1580
1244,14527950,0.20,-102.31,1580
1245,14529951,0.20,-102.25,1580
1246,14531951,0.20,-102.25,1580
1247,14533950,0.20,-102.25,1580
1248,14535951,0.20,-102.25,1580
1249,14537951,0.20,-102.25,1580
1250,14539950,0.20,-102.25,1580
1251,14541951,0.20,-102.20,1580
1252,14543951,0.20,-102.20,1580
1253,14545950,0.20,-102.20,1580
1254,14547951,0.20,-102.15,1580
1255,14549951,0.20,-102.15,1580
1256,14551950,0.20,-102.15,1580
1257,14553951,0.20,-102.16,1580
1258,14555951,0.20,-102.16,1580
1259,14557951,0.20,-102.16,1580
1260,14559950,0.20,-102.17,1580
1261,14561951,0.20,-102.17,1580
1262,14563950,0.20,-102.17,1580
1263,14565951,0.20,-102.18,1580
1264,14567951,0.20,-102.18,1580
1265,14569951,0.20,-102.18,1580
1266,14571950,0.20,-102.25,1580
1267,14573951,0.20,-102.25,1580
1268,14575951,0.20,-102.25,1580
1269,14577950,0.20,-102.25,1580
1270,14579951,0.20,-102.25,1580
1271,14581951,0.20,-102.25,1580
1272,14583950,0.20,-102.14,1580
1273,14585951,0.20,-102.14,1580
1274,14587950,0.20,-102.14,1580
1275,14589951,0.20,-102.15,1580
1276,14591951,0.20,-102.15,1580
1277,14593950,0.20,-102.15,1580
1278,14595951,0.20,-102.16,1580
1279,14597951,0.20,-102.16,1580
1280,14599950,0.20,-102.16,1580
1281,14601951,0.20,-102.17,1580
1282,14603951,0.20,-102.17,1580
1283,14605950,0.20,-102.17,1580
1284,14607951,0.20,-102.18,1580
1285,14609951,0.20,-102.18,1580
1286,14611950,0.20,-102.18,1580
1287,14613951,0.20,-102.19,1580
1288,14615951,0.20,-102.19,1580
1289,14617950,0.20,-102.19,1580
1290,14619951,0.20,-102.25,1580
1291,14621951,0.20,-102.25,1580
1292,14623951,0.20,-102.25,1580
1293,14625950,0.20,-102.26,1580
1294,14627951,0.20,-102.26,1580
1295,14629950,0.20,-102.26,1580
1296,14631951,0.20,-102.25,1580
1297,14633951,0.20,-102.25,1580
1298,14635951,0.20,-102.25,1580
1299,14637950,0.20,-102.37,1580
1300,14639951,0.20,-102.37,1580
1301,14641951,0.20,-102.37,1580
1302,14643950,0.20,-102.36,1580
1303,14645950,0.20,-102.36,1580
1304,14647951,0.20,-102.36,1580
1305,14649951,0.20,-102.35,1580
1306,14651951,0.20,-102.35,1580
1307,14653950,0.20,-102.35,1580
1308,14655951,0.20,-102.34,1580
1309,14657951,0.20,-102.34,1580
1310,14659950,0.20,-102.34,1580
1311,14661951,0.20,-102.33,1580
1312,14663951,0.20,-102.33,1580
1313,14665951,0.20,-102.33,1580
1314,14667950,0.20,-102.27,1580
1315,14669951,0.20,-102.27,1580
1316,14671951,0.20,-102.27,1580
1317,14673950,0.20,-102.27,1580
1318,14675951,0.20,-102.27,1580
1319,14677950,0.20,-102.27,1580
1320,14679951,0.20,-102.32,1580
1321,14681951,0.20,-102.32,1580
1322,14683950,0.20,-102.32,1580
1323,14685951,0.20,-102.26,1580
1324,14687951,0.20,-102.26,1580
1325,14689951,0.20,-102.26,1580
1326,14691950,0.20,-102.21,1580
1327,14693951,0.20,-102.21,1580
1328,14695951,0.20,-102.21,1580
1329,14697950,0.20,-102.33,1580
1330,14699951,0.20,-102.33,1580
1331,14701951,0.20,-102.33,1580
1332,14703950,0.20,-102.32,1580
1333,14705950,0.20,-102.32,1580
1334,14707951,0.20,-102.32,1580
1335,14709951,0.20,-102.32,1580
1336,14711951,0.20,-102.32,1580
1337,14713950,0.20,-102.32,1580
1338,14715951,0.20,-102.37,1580
1339,14717951,0.20,-102.37,1580
1340,14719951,0.20,-102.37,1580
1341,14721950,0.20,-102.36,1580
1342,14723951,0.20,-102.36,1580
1343,14725951,0.20,-102.36,1580
1344,14727950,0.20,-102.35,1580
1345,14729951,0.20,-102.35,1580
1346,14731950,0.20,-102.35,1580
1347,14733951,0.20,-102.34,1580
1348,14735951,0.20,-102.34,1580
1349,14737951,0.20,-102.34,1580
1350,14739950,0.20,-102.33,1580
1351,14741951,0.20,-102.33,1580
1352,14743950,0.20,-102.33,1580
1353,14745951,0.20,-102.32,1580
1354,14747951,0.20,-102.32,1580
1355,14749951,0.20,-102.32,1580
1356,14751950,0.20,-102.21,1580
1357,14753951,0.20,-102.21,1580
1358,14755951,0.20,-102.21,1580
1359,14757950,0.20,-102.27,1580
1360,14759951,0.20,-102.27,1580
1361,14761950,0.20,-102.27,1580
1362,14763951,0.20,-102.32,1580
1363,14765951,0.20,-102.32,1580
1364,14767950,0.20,-102.32,1580
1365,14769951,0.20,-102.32,1580
1366,14771951,0.20,-102.32,1580
1367,14773951,0.20,-102.32,1580
1368,14775950,0.20,-102.37,1580
1369,14777951,0.20,-102.37,1580
1370,14779950,0.20,-102.37,1580
1371,14781951,0.20,-102.42,1580
1372,14783951,0.20,-102.42,1580
1373,14785951,0.20,-102.42,1580
1374,14787950,0.20,-102.35,1580
1375,14789951,0.20,-102.35,1580
1376,14791951,0.20,-102.35,1580
1377,14793950,0.20,-102.39,1580
1378,14795951,0.20,-102.39,1580
1379,14797950,0.20,-102.39,1580
1380,14799951,0.20,-102.44,1580
1381,14801951,0.20,-102.44,1580
1382,14803951,0.20,-102.44,1580
1383,14805950,0.20,-102.36,1580
1384,14807951,0.20,-102.36,1580
1385,14809950,0.20,-102.36,1580
1386,14811951,0.20,-102.30,1580
1387,14813951,0.20,-102.30,1580
1388,14815950,0.20,-102.30,1580
1389,14817951,0.20,-102.29,1580
1390,14819951,0.20,-102.29,1580
1391,14821950,0.20,-102.29,1580
1392,14823951,0.20,-102.35,1580
1393,14825951,0.20,-102.35,1580
1394,14827951,0.20,-102.35,1580
1395,14829950,0.20,-102.34,1580
1396,14831951,0.20,-102.34,1580
1397,14833950,0.20,-102.34,1580
1398,14835951,0.20,-102.33,1580
1399,14837951,0.20,-102.33,1580
1400,14839950,0.20,-102.33,1580
1401,14841951,0.20,-102.38,1580
1402,14843951,0.20,-102.38,1580
1403,14845950,0.20,-102.38,1580
1404,14847951,0.20,-102.31,1580
1405,14849951,0.20,-102.31,1580
1406,14851950,0.20,-102.31,1580
1407,14853951,0.20,-102.31,1580
1408,14855951,0.20,-102.31,1580
1409,14857950,0.20,-102.31,1580
1410,14859951,0.20,-102.30,1580
1411,14861951,0.20,-102.30,1580
1412,14863951,0.20,-102.30,1580
1413,14865950,0.20,-102.24,1580
1414,14867951,0.20,-102.24,1580
1415,14869951,0.20,-102.24,1580
1416,14871950,0.20,-102.19,1580
1417,14873951,0.20,-102.19,1580
1418,14875950,0.20,-102.19,1580
1419,14877951,0.20,-102.20,1580
1420,14879951,0.20,-102.20,1580
1421,14881950,0.20,-102.20,1580
1422,14883951,0.20,-102.20,1580
1423,14885951,0.20,-102.20,1580
1424,14887950,0.20,-102.20,1580
1425,14889951,0.20,-102.15,1580
1426,14891951,0.20,-102.15,1580
1427,14893950,0.20,-102.15,1580
1428,14895951,0.20,-102.16,1580
1429,14897951,0.20,-102.16,1580
1430,14899951,0.20,-102.16,1580
1431,14901950,0.20,-102.23,1580
1432,14903951,0.20,-102.23,1580
1433,14905951,0.20,-102.23,1580
1434,14907950,0.20,-102.18,1580
1435,14909950,0.20,-102.18,1580
1436,14911951,0.20,-102.18,1580
1437,14913951,0.20,-102.24,1580
1438,14915950,0.20,-102.24,1580
1439,14917951,0.20,-102.24,1580
1440,14919951,0.20,-102.25,1580
1441,14921951,0.20,-102.25,1580
1442,14923950,0.20,-102.25,1580
1443,14925951,0.20,-102.30,1580
1444,14927951,0.20,-102.30,1580
1445,14929951,0.20,-102.30,1580
1446,14931950,0.20,-102.30,1580
1447,14933951,0.20,-102.30,1580
1448,14935951,0.20,-102.30,1580
1449,14937950,0.20,-102.30,1580
1450,14939951,0.20,-102.30,1580
1451,14941951,0.20,-102.30,1580
1452,14943950,0.20,-102.24,1580
1453,14945951,0.20,-102.24,1580
1454,14947950,0.20,-102.24,1580
1455,14949951,0.20,-102.24,1580
1456,14951951,0.20,-102.24,1580
1457,14953950,0.20,-102.24,1580
1458,14955951,0.20,-102.18,1580
1459,14957951,0.20,-102.18,1580
1460,14959950,0.20,-102.18,1580
1461,14961951,0.20,-102.25,1580
1462,14963951,0.20,-102.25,1580
1463,14965950,0.20,-102.25,1580
1464,14967951,0.20,-102.25,1580
1465,14969951,0.20,-102.25,1580
1466,14971951,0.20,-102.25,1580
1467,14973950,0.20,-102.25,1580
1468,14975951,0.20,-102.25,1580
1469,14977950,0.20,-102.25,1580
1470,14979951,0.20,-102.31,1580
1471,14981951,0.20,-102.31,1580
1472,14983951,0.20,-102.31,1580
1473,14985950,0.20,-102.31,1580
1474,14987951,0.20,-102.31,1580
1475,14989950,0.20,-102.31,1580
1476,14991951,0.20,-102.24,1580
1477,14993951,0.20,-102.24,1580
1478,14995951,0.20,-102.24,1580
1479,14997950,0.20,-102.31,1580
1480,14999951,0.20,-102.31,1580
1481,15001951,0.20,-102.31,1580
1482,15003950,0.20,-102.30,1580
1483,15005951,0.20,-102.30,1580
1484,15007950,0.20,-102.30,1580
1485,15009951,0.20,-102.30,1580
1486,15011951,0.20,-102.30,1580
1487,15013950,0.20,-102.30,1580
1488,15015951,0.20,-102.29,1580
1489,15017951,0.20,-102.29,1580
1490,15019950,0.20,-102.29,1580
1491,15021951,0.20,-102.35,1580
1492,15023951,0.20,-102.35,1580
1493,15025950,0.20,-102.35,1580
1494,15027951,0.20,-102.40,1580
1495,15029951,0.20,-102.40,1580
1496,15031950,0.20,-102.40,1580
1497,15033951,0.20,-102.38,1580
1498,15035951,0.20,-102.38,1580
1499,15037950,0.20,-102.38,1580
1500,15039951,0.20,-102.43,1580
1501,15041951,0.20,-102.43,1580
1502,15043950,0.20,-102.43,1580
1503,15045951,0.20,-102.47,1580
1504,15047951,0.20,-102.47,1580
1505,15049951,0.20,-102.47,1580
1506,15051950,0.20,-102.45,1580
1507,15053951,0.20,-102.45,1580
1508,15055951,0.20,-102.45,1580
1509,15057950,0.20,-102.43,1580
1510,15059951,0.20,-102.43,1580
1511,15061950,0.20,-102.43,1580
1512,15063951,0.20,-102.41,1580
1513,15065951,0.20,-102.41,1580
1514,15067950,0.20,-102.41,1580
1515,15069951,0.20,-102.34,1580
1516,15071951,0.20,-102.34,1580
1517,15073951,0.20,-102.34,1580
1518,15075950,0.20,-102.34,1580
1519,15077951,0.20,-102.34,1580
1520,15079950,0.20,-102.34,1580
1521,15081951,0.20,-102.38,1580
