i,timestamp,count,position,velocity,step,pwm
0,181440380,0,-0.0000,-89.9587,0.800000,1820
1,181441379,0,-0.0000,0.0000,0.800000,1820
2,181442380,0,-0.0000,0.0000,0.800000,1820
3,181443380,0,-0.0000,0.0000,0.800000,1820
4,181444380,0,-0.0000,0.0000,0.800000,1820
5,181445380,0,-0.0000,0.0000,0.800000,1820
6,181446380,0,-0.0000,0.0000,0.800000,1820
7,181447380,0,-0.0000,0.0000,0.800000,1820
8,181448380,0,-0.0000,0.0000,0.800000,1820
9,181449380,0,-0.0000,0.0000,0.800000,1820
10,181450380,0,-0.0000,0.0000,0.800000,1820
11,181451380,0,-0.0000,0.0000,0.800000,1820
12,181452380,0,-0.0000,0.0000,0.800000,1820
13,181453380,0,-0.0000,0.0000,0.800000,1820
14,181454380,0,-0.0000,0.0000,0.800000,1820
15,181455380,0,-0.0000,0.0000,0.800000,1820
16,181456380,0,-0.0000,0.0000,0.800000,1820
17,181457380,0,-0.0000,0.0000,0.800000,1820
18,181458380,0,-0.0000,0.0000,0.800000,1820
19,181459380,0,-0.0000,0.0000,0.800000,1820
20,181460380,0,-0.0000,0.0000,0.800000,1820
21,181461380,0,-0.0000,0.0000,0.800000,1820
22,181462380,0,-0.0000,0.0000,0.800000,1820
23,181463380,0,-0.0000,0.0000,0.800000,1820
24,181464380,0,-0.0000,0.0000,0.800000,1820
25,181465380,0,-0.0000,0.0000,0.800000,1820
26,181466380,0,-0.0000,0.0000,0.800000,1820
27,181467380,0,-0.0000,0.0000,0.800000,1820
28,181468380,0,-0.0000,0.0000,0.800000,1820
29,181469380,0,-0.0000,0.0000,0.800000,1820
30,181470380,0,-0.0000,0.0000,0.800000,1820
31,181471380,0,-0.0000,0.0000,0.800000,1820
32,181472380,0,-0.0000,0.0000,0.800000,1820
33,181473380,0,-0.0000,0.0000,0.800000,1820
34,181474380,0,-0.0000,0.0000,0.800000,1820
35,181475380,0,-0.0000,0.0000,0.800000,1820
36,181476380,0,-0.0000,0.0000,0.800000,1820
37,181477380,0,-0.0000,0.0000,0.800000,1820
38,181478380,0,-0.0000,0.0000,0.800000,1820
39,181479380,0,-0.0000,0.0000,0.800000,1820
40,181480380,0,-0.0000,0.0000,0.800000,1820
41,181481380,0,-0.0000,0.0000,0.800000,1820
42,181482380,0,-0.0000,0.0000,0.800000,1820
43,181483380,0,-0.0000,0.0000,0.800000,1820
44,181484380,0,-0.0000,0.0000,0.800000,1820
45,181485380,0,-0.0000,0.0000,0.800000,1820
46,181486380,0,-0.0000,0.0000,0.800000,1820
47,181487380,0,-0.0000,0.0000,0.800000,1820
48,181488380,0,-0.0000,0.0000,0.800000,1820
49,181489380,0,-0.0000,0.0000,0.800000,1820
50,181490380,0,-0.0000,0.0000,0.800000,1820
51,181491380,0,-0.0000,0.0000,0.800000,1820
52,181492380,0,-0.0000,0.0000,0.800000,1820
53,181493380,0,-0.0000,0.0000,0.800000,1820
54,181494380,0,-0.0000,0.0000,0.800000,1820
55,181495380,0,-0.0000,0.0000,0.800000,1820
56,181496380,0,-0.0000,0.0000,0.800000,1820
57,181497380,0,-0.0000,0.0000,0.800000,1820
58,181498380,0,-0.0000,0.0000,0.800000,1820
59,181499380,0,-0.0000,0.0000,0.800000,1820
60,181500380,0,-0.0000,0.0000,0.800000,1820
61,181501380,0,-0.0000,0.0000,0.800000,1820
62,181502380,0,-0.0000,0.0000,0.800000,1820
63,181503380,0,-0.0000,0.0000,0.800000,1820
64,181504380,0,-0.0000,0.0000,0.800000,1820
65,181505380,0,-0.0000,0.0000,0.800000,1820
66,181506380,0,-0.0000,0.0000,0.800000,1820
67,181507380,0,-0.0000,0.0000,0.800000,1820
68,181508380,0,-0.0000,0.0000,0.800000,1820
69,181509380,0,-0.0000,0.0000,0.800000,1820
70,181510380,0,-0.0000,0.0000,0.800000,1820
71,181511380,0,-0.0000,0.0000,0.800000,1820
72,181512380,0,-0.0000,0.0000,0.800000,1820
73,181513380,0,-0.0000,0.0000,0.800000,1820
74,181514380,0,-0.0000,0.0000,0.800000,1820
75,181515380,0,-0.0000,0.0000,0.800000,1820
76,181516380,0,-0.0000,0.0000,0.800000,1820
77,181517380,0,-0.0000,0.0000,0.800000,1820
78,181518380,0,-0.0000,0.0000,0.800000,1820
79,181519380,0,-0.0000,0.0000,0.800000,1820
80,181520380,0,-0.0000,0.0000,0.800000,1820
81,181521380,0,-0.0000,0.0000,0.800000,1820
82,181522380,0,-0.0000,0.0000,0.800000,1820
83,181523380,0,-0.0000,0.0000,0.800000,1820
84,181524380,0,-0.0000,0.0000,0.800000,1820
85,181525380,0,-0.0000,0.0000,0.800000,1820
86,181526380,0,-0.0000,0.0000,0.800000,1820
87,181527380,0,-0.0000,0.0000,0.800000,1820
88,181528380,0,-0.0000,0.0000,0.800000,1820
89,181529380,0,-0.0000,0.0000,0.800000,1820
90,181530380,0,-0.0000,0.0000,0.800000,1820
91,181531380,0,-0.0000,0.0000,0.800000,1820
92,181532380,0,-0.0000,0.0000,0.800000,1820
93,181533380,0,-0.0000,0.0000,0.800000,1820
94,181534380,0,-0.0000,0.0000,0.800000,1820
95,181535380,0,-0.0000,0.0000,0.800000,1820
96,181536380,0,-0.0000,0.0000,0.800000,1820
97,181537380,0,-0.0000,0.0000,0.800000,1820
98,181538380,0,-0.0000,0.0000,0.800000,1820
99,181539380,0,-0.0000,0.0000,0.800000,1820
100,181540380,0,-0.0000,0.0000,0.800000,1820
101,181541380,0,-0.0000,0.0000,0.800000,1820
102,181542380,0,-0.0000,0.0000,0.800000,1820
103,181543380,0,-0.0000,0.0000,0.800000,1820
104,181544380,0,-0.0000,0.0000,0.800000,1820
105,181545380,0,-0.0000,0.0000,0.800000,1820
106,181546380,0,-0.0000,0.0000,0.800000,1820
107,181547380,0,-0.0000,0.0000,0.800000,1820
108,181548380,0,-0.0000,0.0000,0.800000,1820
109,181549380,0,-0.0000,0.0000,0.800000,1820
110,181550380,0,-0.0000,0.0000,0.800000,1820
111,181551380,0,-0.0000,0.0000,0.800000,1820
112,181552380,0,-0.0000,0.0000,0.800000,1820
113,181553380,0,-0.0000,0.0000,0.800000,1820
114,181554380,0,-0.0000,0.0000,0.800000,1820
115,181555380,2,-0.0123,-12.2718,0.800000,1820
116,181556379,6,-0.0368,-24.5683,0.800000,1820
117,181557380,11,-0.0675,-30.6490,0.800000,1820
118,181558379,16,-0.0982,-30.7103,0.800000,1820
119,181559380,21,-0.1289,-30.6490,0.800000,1820
120,181560379,27,-0.1657,-36.8524,0.800000,1820
121,181561380,33,-0.2025,-36.7788,0.800000,1820
122,181562379,39,-0.2393,-36.8524,0.800000,1820
123,181563380,45,-0.2761,-42.9085,0.800000,1820
124,181564379,52,-0.3191,-36.8524,0.800000,1820
125,181565380,57,-0.3497,-30.6490,0.800000,1820
126,181566379,62,-0.3804,-30.7103,0.800000,1820
