time,measured,predicted
0.199,75.16360939043818,105.53072413085951
0.199999,75.63192845161115,105.9597123108486
0.201,76.03746560661898,106.3883399018881
0.201999,76.4183990460999,106.81489755771132
0.203,76.74528914160021,107.24109666757866
0.203999,76.44124022734785,107.66523756988983
0.205,76.76584620470179,108.08902195766382
0.205999,76.4597415841563,108.51075979909612
0.207,76.78249742581212,108.93214314590058
0.207999,77.08892768329197,109.35149154150884
0.209,76.73580491489945,109.77048745095422
0.209999,77.0468844234597,110.18745993865404
0.211,76.69796598106305,110.60408193727667
0.211999,77.01282938299791,111.01869197828188
0.213,77.28029644472959,111.43295351598056
0.213999,76.92271680021875,111.84521449523746
0.215,76.5862151201648,112.2571289457078
0.215999,76.91230360817627,112.66705417232754
0.217,76.57680324733275,113.07663483349356
0.217999,76.28962292257953,113.48423754118159
0.219,76.62937063034282,113.89149763562507
0.219999,76.33693356729208,114.29679098310851
0.221,76.67195021057984,114.7017436584959
0.221999,76.37525518950834,115.10474072994823
0.223,76.09345967054594,115.50739905945508
0.223999,76.46882370350521,115.90811286491869
0.225,76.17771133314501,116.30848984765166
0.225999,76.54460019984148,116.70693332345768
0.227,77.4718701798823,117.10504188487418
0.227999,78.9377631619296,117.50122789406024
0.229,81.46461684579172,117.8970808863858
0.229999,83.75969516125758,118.29102221911124
0.231,87.03031564518959,118.68463242175433
0.231999,89.38298408070803,119.0763417957131
0.233,92.70430567268473,119.46772191567773
0.233999,95.71799510545505,119.85721197650894
0.235,99.01874559494779,120.24637464880489
0.235999,102.01519103548425,120.63365797050112
0.237,105.29925193196664,121.02061575855178
0.237999,108.28185673879516,121.40570484386505
0.239,111.5521910649405,121.79047023991303
0.239999,113.90950195846258,122.17337752075817
0.241,117.23005176263676,122.55596294626874
0.241999,119.63383658638641,122.93670078412497
0.243,122.38195292776146,123.31711859018681
0.243999,125.4989176349993,123.69569927649691
0.245,127.66052587150811,124.07396174422102
0.245999,130.24963328436672,124.45039750078767
0.247,133.7751099559416,124.82651684170382
0.247999,136.98121896035687,125.20081982108478
0.249,141.059447064332,125.57480817753562
0.249999,145.37965235790912,125.94699046343548
0.251,149.8440971221278,126.31885990896872
0.251999,154.51425740992403,126.68893351662943
0.253,158.67822166893887,127.05869605638749
0.253999,163.07917950205186,127.42667293297605
0.255,167.61262155185307,127.79434050408356
0.255999,171.734339396673,128.16023252907777
0.257,176.0151454570106,128.52581700102712
0.257999,179.91092091131353,128.88963598659893
0.259,183.98704882018592,129.2531491616334
0.259999,188.31395393817093,129.61490685303048
0.261,191.54987854435623,129.97636046652516
0.261999,195.120500689923,130.33606854244994
0.263,198.90163062093302,130.69547426329063
0.263999,202.3513775588416,131.0531443362774
0.265,205.40941980295892,131.4105137672374
0.265999,208.82250782266453,131.76615738402714
0.267,213.07247704039975,132.12150206214167
0.267999,216.94766933636117,132.47513070405478
0.269,221.6109924027266,132.82846210099362
0.269999,226.4749631624553,133.18008718430065
0.271,230.7985368462109,133.53141670673833
0.271999,235.97226316159106,133.88104958302853
0.273,240.57206684543291,134.23038857301262
0.273999,245.38255016089053,134.57804052956044
0.275,250.88027514480245,134.9254002648777
0.275999,255.27414763032286,135.27108252500702
0.277,260.39569286729125,135.61647421954763
0.277999,265.0664435805627,135.9601979429942
0.279,269.82173922250695,136.30363274711348
0.279999,274.77829530025673,136.64540903038528
0.281,278.5624957702314,136.98689803126396
0.281999,282.6448861932086,137.32673790799925
0.283,286.86838757388807,137.66629213000118
0.283999,290.7343888164995,138.00420657132477
0.285,294.7619299348498,138.34183697635297
0.285999,298.452786941365,138.67783689123056
0.287,301.7084882472286,139.01355437908097
0.287999,305.3188994225059,139.34765061467098
0.289,308.50096948025543,139.68146602338456
0.289999,311.43213253222996,140.0136693653887
0.291,314.6158592790071,140.34559347160098
0.291999,317.5497433511065,140.67591464461213
0.293,320.1217090159959,141.00595816390148
0.293999,322.50500811439633,141.33440783175016
0.295,324.58144730295675,141.66258141898348
0.295999,327.1329825726611,141.98917018508192
0.297,329.359604315395,142.31548443475864
0.297999,331.4333238838555,142.64022284244314
0.299,333.22991149546993,142.9646882890374
0.299999,334.916600345923,143.2875868219089
0.301,336.9778403113307,143.61021394020943
0.301999,338.2897362801976,143.93128302247158
0.303,340.01366265217786,144.25208222792006
0.303999,341.6361863869601,144.57133222471606
0.305,343.02546774826413,144.8903138737432
0.305999,344.3468109734377,145.20775509149036
0.307,345.4650298760939,145.5249294818502
0.307999,347.15662688848454,145.84057216857258
0.309,347.99386419963605,146.1559495396752
0.309999,349.43257777967244,146.46980388533453
0.311,350.0422200017052,146.7833944185763
0.311999,351.27609800153465,147.09547055540082
0.313,352.3141782013812,147.4072843744934
0.313999,353.3210503812431,147.717592377305
0.315,354.1546353431188,148.02763954860194
0.315999,354.97746180880694,148.33618943514162
0.317,355.64540562792627,148.6444799679633
0.317999,356.3191550651336,148.95128169921435
0.319,356.85292955862025,149.2578255461713
0.319999,357.40592660275826,149.5628890266809
0.321,357.83102394248243,149.86769608399493
0.321999,358.2862115482342,150.17103116219397
0.323,359.23626039341076,150.47411127001777
0.323999,359.5509243540697,150.7757277385387
0.325,360.37450191866276,151.07709068127357
0.325999,360.57534172679647,151.3769982772666
0.327,361.2962875541168,151.67665378387807
0.327999,361.4051387987051,151.9748621893256
0.329,362.04310491883456,152.27281993365776
0.329999,362.6912844269511,152.56933877568665
0.331,362.587845984256,152.86560837677436
0.331999,363.1815513858304,153.16044722796715
0.333,363.6422562472473,153.45503825034652
0.333999,364.13052062252257,153.74820662905015
0.335,364.4959485602703,154.04112858306735
0.335999,364.89884370424323,154.3326359537005
0.337,365.1878193338189,154.6238982958189
0.337999,365.521527400437,154.91375406917754
0.339,365.7478546603933,155.20336620228287
0.339999,366.0255591943539,155.4915797358442
0.341,366.2018632749185,155.77955100954807
0.341999,367.04818694742664,156.06613160777238
0.343,366.509058252684,156.35247131871424
0.343999,367.3246624274156,156.63742823334553
0.345,367.37105618467405,156.92214562549273
0.345999,368.10046056620666,157.2054880558572
0.347,368.06927450958597,157.48859232080335
0.347999,368.11483705862736,157.77032941410647
0.349,368.69500335276456,158.05182969136828
0.349999,368.6779930174881,158.33197054299012
0.351,369.2018437157393,158.61187592030248
0.351999,369.13414934416534,158.89042957409114
0.353,369.61238440974876,159.16874908770038
0.353999,368.8892459687739,159.44572453626427
0.355,369.39197137189643,159.72246717121996
0.355999,369.3052642347068,159.99787335621787
0.357,369.7663878112361,160.27304804666284
0.357999,369.6422390301124,160.54689385909273
0.359,370.06966512710113,160.82050948855147
0.359999,369.915188614391,161.09280376903737
0.361,370.3153197529519,161.36486917070292
0.361999,370.1362777776567,161.63562070978048
0.363,370.514299999891,161.90614466679958
0.363999,370.9293799999019,162.17536220519986
0.365,370.6153019999117,162.44435345095636
0.365999,371.02028179992055,162.71204567988775
0.367,371.3102836199285,162.97951289828472
0.367999,371.03136525793565,163.24568845971388
0.369,371.32025873214207,163.51164028545386
0.369999,371.6547428589279,163.77630777238448
0.371,371.2681285730351,164.04075279124825
0.371999,371.6078257157316,164.3039207479985
0.373,371.22552314415844,164.5668674971223
0.373999,371.5698608297426,164.82854441960077
0.375,371.19135474676835,165.09000138775178
0.375999,371.53910927209154,165.3501957237316
0.377,371.1636783448824,165.61017135158218
0.377999,371.5142005103941,165.86889150097377
0.379,371.14126045935467,166.12739418137383
0.379999,371.49402441341925,166.38464849649628
0.381,371.12310197207734,166.6416865747442
0.381999,371.4773017748696,166.8974833605947
0.383,371.1084315973826,167.15306513470674
0.383999,371.4640984376444,167.4074126492286
0.385,371.09654859387996,167.66154637020705
0.385999,371.453403734492,167.91445282455658
0.387,371.0869233610428,168.16714669665572
0.387999,370.83072102493855,168.41862025546715
0.389,371.1392989224447,168.66988243645835
0.389999,370.8778590302002,168.91993121810742
0.391,371.1817231271802,169.1697698195424
0.391999,370.9160408144622,169.4184018964085
0.393,370.60329673301595,169.66682498388136
0.393999,370.3950770597143,169.914048382608
0.395,370.7472193537429,170.16106397601547
0.395999,370.5249874183686,170.40688667776956
0.397,370.8641386765317,170.65250275156993
0.397999,370.6302148088785,170.8969326922993
0.399,370.9588433279907,171.14115717576976
0.399999,370.7154489951916,171.38420224645955
0.401,371.0355540956724,171.62704302395244
0.401999,370.78448868610514,171.86871107087967
0.403,370.4848998174946,172.1101759820767
0.403999,370.90291983574514,172.35047480706365
0.405,370.5914878521706,172.5905716472292
0.405999,370.99884906695354,172.82950900789518
0.407,370.6778241602582,173.06824552812796
0.407999,370.46215174423236,173.30582913813993
0.409,370.1947965698091,173.5432130456231
0.409999,370.6418269128282,173.77945057494452
0.411,370.3565042215454,174.01548953319445
0.411999,370.78736379939085,174.25038860833303
0.413,370.4874874194517,174.4850902374469
0.413999,370.90524867750656,174.71865844170068
0.415,370.5935838097559,174.95203031860245
0.415999,371.00073542878033,175.1842751923047
0.417,370.67952188590226,175.4163248509895
0.417999,371.07807969731203,175.64725389175214
0.419,370.7491317275808,175.8779888235297
0.419999,371.1407285548227,176.1076094864853
0.421,370.80551569934045,176.33703714022175
0.421999,371.19147412940646,176.56535683826428
0.423,370.8511867164658,176.79348462062254
0.423999,370.6185580448192,177.02051072464658
0.425,370.9483522403373,177.24734600032568
0.425999,370.70600701630354,177.47308583946446
0.427,371.0270563146732,177.69863593143708
0.427999,370.7768406832059,177.923096793299
0.429,371.09080661488525,178.14736898304793
0.429999,371.4482359533967,178.370558113952
0.431,371.69506235805704,178.59355964170516
0.431999,371.3780461222513,178.8154842469148
0.433,371.63189151002615,179.0372223118792
0.433999,371.32119235902354,179.25788955583477
0.435,371.5807231231212,179.47837131642876
0.435999,371.8891608108091,179.69778832297902
0.437,371.47910472972814,179.9170208970633
0.437999,371.79770425675537,180.13519474969533
0.439,371.39679383107983,180.35318521480295
0.439999,371.7236244479719,180.57012295687082
0.441,371.33012200317467,180.78687835043547
0.441999,371.6636198028572,181.00258698538764
0.443,371.2761178225715,181.21811430497092
0.443999,371.6150160403144,181.43260079657628
0.445,371.23237443628295,181.64690700009368
0.445999,371.5756469926547,181.86017827266642
0.447,371.1969422933892,182.07327027861186
0.447999,371.5437580640503,182.28533321723492
0.449,371.7810322576452,182.49721790490412
0.449999,372.06943903188073,182.70807935565162
0.451,371.6413551286926,182.91876356536415
0.451999,371.9437296158234,183.12843033552232
0.453,371.528216654241,183.33792086884236
0.453999,371.84190498881696,183.54639972712928
0.455,371.43657448993525,183.75470334708552
0.455999,371.14540704094173,183.9620010238696
0.457,371.42251633684754,184.16912445517315
0.457999,371.1327547031628,184.37524764269048
0.459,371.4111292328465,184.58119757195234
0.459999,371.12250630956186,184.78615292452272
0.461,371.40190567860566,184.9909360004693
0.461999,371.1142051107451,185.19473013471114
0.463,371.39443459967055,185.39835296839917
0.463999,371.1074811397035,185.60099246344288
0.465,371.38838302573316,185.80346162847263
0.465999,371.1020347231599,186.00495302617324
0.467,371.3834812508439,186.20627505890104
0.467999,371.0976231257595,186.40662486404926
0.469,371.3795108131836,186.60680626379812
0.469999,371.0940497318652,186.80602094433044
0.471,371.3762947586787,187.00506817360014
0.471999,371.0911552828108,187.20315416080754
0.473,370.7608997545297,187.4010736454832
0.473999,370.5365397790767,187.59803733421876
0.475,370.875305801169,187.79483546377827
0.475999,370.6395052210521,187.99068321266375
0.477,370.9679746989469,188.18636634038398
0.477999,370.72290722905217,188.38110447201498
0.479,370.42947650614695,188.57567891517712
0.479999,370.85303885553225,188.76931371632716
0.481,371.15938496997904,188.96278575642032
0.481999,370.89593647298113,189.15532347824393
0.483,371.197992825683,189.3476993611682
0.483999,370.9306835431147,189.53914621940262
0.485,371.2292651888032,189.73043215567057
0.485999,371.57361866992284,189.9207943308365
0.487,371.19435680293054,190.11099649577372
0.487999,370.92741112263747,190.30028013337474
0.489,370.6135300103737,190.48940466731923
0.489999,371.01868700933636,190.67761587804037
0.491,370.6956783084027,190.86566888654065
0.491999,371.09262047756243,191.05281374644537
0.493,370.7622184298062,191.23980130045777
0.493999,370.53848658682557,191.4258858511845
0.495,370.876287928143,191.61181398726893
0.495999,370.6411491353287,191.7968442362257
0.497,370.96868422179585,191.98171895674085
0.497999,370.7243057996163,192.16570087729957
0.499,371.0435252196546,192.34952815059623
0.499999,370.7916626976891,192.5324676822854
0.501,371.10414642792017,192.71525344289955
0.501999,370.84622178512814,192.89715649159595
0.503,371.7660396066153,193.0789066404402
0.503999,370.8279156459538,193.2597790785596
0.505,371.7116440813584,193.44049948311368
0.505999,370.81526967322253,193.6203471498004
0.507,371.12539270590025,193.8000436443005
0.507999,370.8653434353102,193.97887234561603
0.509,371.17045909177915,194.15755073124322
0.509999,370.9059031826012,194.33536624035352
0.511,370.59417286434103,194.51303228542116
0.511999,371.00126557790696,194.68984034278307
0.513,370.67999902011627,194.8664997829228
0.513999,371.07850911810465,195.04230609646945
0.515,370.74951820629417,195.21796463481647
0.515999,371.14107638566475,195.39277488014133
0.517,370.80582874709825,195.56743818751858
0.517999,371.19175587238846,195.74125800805908
0.519,370.85144028514964,195.91493172316012
0.519999,371.2328062566347,196.0877667303793
0.521,370.8883856309712,196.2604564599507
0.521999,371.2660570678741,196.43231223351876
0.523,370.9175513610867,196.6040235525406
0.523999,371.293076224978,196.77490564051502
0.525,370.9418686024802,196.94564409238134
0.525999,371.3149617422322,197.11555801138582
0.527,370.96156556800895,197.28532910808323
0.527999,370.71789901120803,197.4542803434859
0.529,371.0377591100872,197.62308956577175
0.529999,370.78647319907844,197.7910835718621
0.531,371.0994758791706,197.95893636944135
0.531999,370.8420182912535,198.1259785696066
0.533,371.14946646212815,198.2928803613077
0.533999,370.88700981591535,198.45897614820757
0.535,371.18995883432376,198.62493232215746
0.535999,370.9234529508914,198.7900870578985
0.537,371.22275765580224,198.95510297169653
0.537999,370.952971890222,199.11932198800508
0.539,371.2493247011998,199.28340296889598
0.539999,370.9768822310798,199.44669156729032
0.541,370.6580540079718,199.6098429123362
0.541999,370.44473860717466,199.77220636429783
0.543,370.79191474645717,199.93443334054908
0.543999,370.56521327181144,200.09587688769267
0.545,370.90034194463027,200.25718473235824
0.545999,370.6627977501673,200.41771358660102
0.547,370.98816797515053,200.57810750721717
0.547999,370.7418411776354,200.73772685094718
0.549,371.05930705987186,200.89721202554583
0.549999,370.80586635388465,201.05592701178912
0.551,371.1169297184962,201.21450858906493
0.551999,371.4717467466466,201.37232434165207
0.553,371.10343207198196,201.53000744112876
0.553999,371.4595988647838,201.68692905486003
0.555,371.0924989783054,201.8437187670554
0.555999,371.44975908047485,201.99975130786555
0.557,371.08364317242734,202.15565269445608
0.557999,370.8277688551846,202.31080119957764
0.559,370.5238519696661,202.46581929356176
0.559999,370.9379767726995,202.62008877168773
0.561,370.6230390954296,202.77422857754848
0.561999,371.0272451858866,202.92762400899406
0.563,370.70338066729795,203.0808905028603
0.563999,371.0995526005682,203.2334168397237
0.565,370.76845734051136,203.3858149695311
0.565999,371.15812160646027,203.5374771358533
0.567,371.4339594458142,203.68901182150395
0.567999,371.14305350123277,203.83981471342767
0.569,371.4203981511095,203.9904908469489
0.569999,371.13084833599856,204.14043933287687
0.571,371.4094135023987,204.29026177857907
0.571999,371.1209621521588,204.43936069933093
0.573,371.40051593694295,204.5883342939648
0.573999,371.11295434324865,204.7365884629335
0.575,371.39330890892376,204.88471801584618
0.575999,371.10646801803136,205.0321322191534
0.577,371.3874712162282,205.17942251244347
0.577999,371.1004540946054,205.32600150909408
0.579,371.38282868514483,205.47245729776623
0.579999,371.09627581663034,205.61820581980194
0.581,371.3790682349673,205.76383183192033
0.581999,371.7076714114706,205.90875458457248
0.583,371.31576427032354,206.05355552141336
0.583999,371.6506978432912,206.1976571832548
0.585,371.2637280589621,206.34163771945845
0.585999,371.60463525306585,206.48492294255448
0.587,371.83506172775924,206.62808772627596
0.587999,371.50481555498334,206.77056113633475
0.589,371.74522399948495,206.91291478939394
0.589999,372.03798159953647,207.0545809859156
0.591,371.61228343958277,207.19612810394662
0.591999,371.30431509562453,207.3369916603719
0.593,370.9519835860621,207.4777368129711
0.593999,371.3240652274559,207.61780227682894
0.595,370.9697587047103,207.75775000770284
0.595999,371.34006283423923,207.8970219007571
0.597,370.9841565508153,208.03617672786885
0.597999,371.3530208957338,208.1746595462644
0.599,371.60860880616036,208.31302596197955
0.599999,371.3010079255443,208.4507241763875
0.601,370.94900713298983,208.58830664761928
0.601999,371.32138641969084,208.7252247033811
0.603,371.58013777772175,208.8620276717344
0.603999,371.27538399994955,208.99816998900553
0.605,371.5387355999546,209.13419787092042
0.605999,371.23812203995914,209.2695688448129
0.607,371.5051998359632,209.40482603170722
0.607999,371.2079398523669,209.5394300324318
0.609,371.47803586713025,209.67392089084274
0.609999,371.1834922804172,209.8077622638497
0.611,371.45603305237546,209.94149113557498
0.611999,371.16368974713794,210.0745742016946
0.613,371.4382107724241,210.20754540393253
0.613999,371.1476496951817,210.3398744595144
0.615,371.4237747256635,210.4720922850033
0.615999,371.13465725309715,210.60367160205521
0.617,371.4120815277874,210.735140319212
0.617999,371.1241333750087,210.86597414553773
0.619,371.4026100375078,210.99669799859566
0.619999,371.11560903375704,211.1267905579322
0.621,371.3949381303813,211.25677376707793
0.621999,371.72272431734314,211.38612925923164
0.623,371.3285518856088,211.51537602074148
0.623999,371.6629766970479,211.643998621724
0.625,371.2747790273431,211.77251310809928
0.625999,371.6145811246087,211.90040697026208
0.627,371.23122301214784,212.02819333036405
0.627999,371.5753807109331,212.15536258253252
0.629,371.19594263983976,212.2824249417161
0.629999,371.5436283758558,212.40887368932297
0.631,371.16736553827025,212.53521614956998
0.631999,371.5179089844432,212.6609484747878
0.633,371.1442180859989,212.78657511483945
0.633999,371.49707627739895,212.91159507671225
0.635,371.125468649659,213.03650995220073
0.635999,371.4802017846931,213.16082158677514
0.637,371.1102816062238,213.2850287303547
0.637999,371.4665334456014,213.4086360508104
0.639,371.09798010104123,213.53213947228724
0.639999,371.4554620909371,213.65504646906632
0.641,371.0880158818434,213.77785015552837
0.641999,371.446494293659,213.90006079646417
0.643,371.07994486429305,214.0221687124097
0.643999,370.82368037786375,214.14368694285497
0.645,371.13373234007736,214.26510303032032
0.645999,370.8720891060696,214.3859327732747
0.647,371.17730019546264,214.50666095196195
0.647999,370.9113001759164,214.6268061081983
0.649,371.2125901583247,214.74685027560162
0.649999,370.94306114249224,214.8663147237922
0.651,371.24117502824305,214.98567875532356
0.651999,370.96878752541875,215.10446635216528
0.653,371.26432877287687,215.22315410127976
0.653999,370.98962589558914,215.34126868161846
0.655,371.2830833060302,215.45928397993856
0.655999,371.0065049754272,215.57672935689294
0.657,371.2982744778845,215.6940760143323
0.657999,371.020177030096,215.81085597941717
0.659,370.6977793270864,215.9275377843035
0.659999,371.0937513943777,216.04365610755187
0.661,370.76399625493997,216.15967682674923
0.661999,371.153346629446,216.27513725683437
0.663,370.8176319665014,216.39050063586507
0.663999,370.58759876985124,216.5053069002211
0.665,370.3084588928661,216.6200166633862
