i,timestamp,count,position,velocity,step,pwm
0,78604319,0,-0.0000,-31.1806,0.400000,1660
1,78605318,0,-0.0000,0.0000,0.400000,1660
2,78606319,0,-0.0000,0.0000,0.400000,1660
3,78607319,0,-0.0000,0.0000,0.400000,1660
4,78608319,0,-0.0000,0.0000,0.400000,1660
5,78609319,0,-0.0000,0.0000,0.400000,1660
6,78610319,0,-0.0000,0.0000,0.400000,1660
7,78611319,0,-0.0000,0.0000,0.400000,1660
8,78612319,0,-0.0000,0.0000,0.400000,1660
9,78613319,0,-0.0000,0.0000,0.400000,1660
10,78614319,0,-0.0000,0.0000,0.400000,1660
11,78615319,0,-0.0000,0.0000,0.400000,1660
12,78616319,0,-0.0000,0.0000,0.400000,1660
13,78617319,0,-0.0000,0.0000,0.400000,1660
14,78618319,0,-0.0000,0.0000,0.400000,1660
15,78619319,0,-0.0000,0.0000,0.400000,1660
16,78620319,0,-0.0000,0.0000,0.400000,1660
17,78621319,0,-0.0000,0.0000,0.400000,1660
18,78622319,0,-0.0000,0.0000,0.400000,1660
19,78623319,0,-0.0000,0.0000,0.400000,1660
20,78624319,0,-0.0000,0.0000,0.400000,1660
21,78625319,0,-0.0000,0.0000,0.400000,1660
22,78626319,0,-0.0000,0.0000,0.400000,1660
23,78627319,0,-0.0000,0.0000,0.400000,1660
24,78628319,0,-0.0000,0.0000,0.400000,1660
25,78629319,0,-0.0000,0.0000,0.400000,1660
26,78630319,0,-0.0000,0.0000,0.400000,1660
27,78631319,0,-0.0000,0.0000,0.400000,1660
28,78632319,0,-0.0000,0.0000,0.400000,1660
29,78633319,0,-0.0000,0.0000,0.400000,1660
30,78634319,0,-0.0000,0.0000,0.400000,1660
31,78635319,0,-0.0000,0.0000,0.400000,1660
32,78636319,0,-0.0000,0.0000,0.400000,1660
33,78637319,0,-0.0000,0.0000,0.400000,1660
34,78638319,0,-0.0000,0.0000,0.400000,1660
35,78639319,0,-0.0000,0.0000,0.400000,1660
36,78640319,0,-0.0000,0.0000,0.400000,1660
37,78641319,0,-0.0000,0.0000,0.400000,1660
38,78642319,0,-0.0000,0.0000,0.400000,1660
39,78643319,0,-0.0000,0.0000,0.400000,1660
40,78644319,0,-0.0000,0.0000,0.400000,1660
41,78645319,0,-0.0000,0.0000,0.400000,1660
42,78646319,0,-0.0000,0.0000,0.400000,1660
43,78647319,0,-0.0000,0.0000,0.400000,1660
44,78648319,0,-0.0000,0.0000,0.400000,1660
45,78649319,0,-0.0000,0.0000,0.400000,1660
46,78650319,0,-0.0000,0.0000,0.400000,1660
47,78651319,0,-0.0000,0.0000,0.400000,1660
48,78652319,0,-0.0000,0.0000,0.400000,1660
49,78653319,0,-0.0000,0.0000,0.400000,1660
50,78654319,0,-0.0000,0.0000,0.400000,1660
51,78655319,0,-0.0000,0.0000,0.400000,1660
52,78656319,0,-0.0000,0.0000,0.400000,1660
53,78657319,0,-0.0000,0.0000,0.400000,1660
54,78658319,0,-0.0000,0.0000,0.400000,1660
55,78659319,0,-0.0000,0.0000,0.400000,1660
56,78660319,0,-0.0000,0.0000,0.400000,1660
57,78661319,0,-0.0000,0.0000,0.400000,1660
58,78662319,0,-0.0000,0.0000,0.400000,1660
59,78663319,0,-0.0000,0.0000,0.400000,1660
60,78664319,0,-0.0000,0.0000,0.400000,1660
61,78665319,0,-0.0000,0.0000,0.400000,1660
62,78666319,0,-0.0000,0.0000,0.400000,1660
63,78667319,0,-0.0000,0.0000,0.400000,1660
64,78668319,0,-0.0000,0.0000,0.400000,1660
65,78669319,0,-0.0000,0.0000,0.400000,1660
66,78670319,0,-0.0000,0.0000,0.400000,1660
67,78671319,0,-0.0000,0.0000,0.400000,1660
68,78672319,0,-0.0000,0.0000,0.400000,1660
69,78673319,0,-0.0000,0.0000,0.400000,1660
70,78674319,0,-0.0000,0.0000,0.400000,1660
71,78675319,0,-0.0000,0.0000,0.400000,1660
72,78676319,0,-0.0000,0.0000,0.400000,1660
73,78677319,0,-0.0000,0.0000,0.400000,1660
74,78678319,0,-0.0000,0.0000,0.400000,1660
75,78679319,0,-0.0000,0.0000,0.400000,1660
76,78680319,0,-0.0000,0.0000,0.400000,1660
77,78681319,0,-0.0000,0.0000,0.400000,1660
78,78682319,0,-0.0000,0.0000,0.400000,1660
79,78683319,0,-0.0000,0.0000,0.400000,1660
80,78684319,0,-0.0000,0.0000,0.400000,1660
81,78685319,0,-0.0000,0.0000,0.400000,1660
82,78686319,0,-0.0000,0.0000,0.400000,1660
83,78687319,0,-0.0000,0.0000,0.400000,1660
84,78688319,0,-0.0000,0.0000,0.400000,1660
85,78689319,0,-0.0000,0.0000,0.400000,1660
86,78690319,0,-0.0000,0.0000,0.400000,1660
87,78691319,0,-0.0000,0.0000,0.400000,1660
88,78692319,0,-0.0000,0.0000,0.400000,1660
89,78693319,0,-0.0000,0.0000,0.400000,1660
90,78694319,0,-0.0000,0.0000,0.400000,1660
91,78695319,0,-0.0000,0.0000,0.400000,1660
92,78696319,0,-0.0000,0.0000,0.400000,1660
93,78697319,0,-0.0000,0.0000,0.400000,1660
94,78698319,0,-0.0000,0.0000,0.400000,1660
95,78699319,0,-0.0000,0.0000,0.400000,1660
96,78700319,0,-0.0000,0.0000,0.400000,1660
97,78701319,0,-0.0000,0.0000,0.400000,1660
98,78702319,0,-0.0000,0.0000,0.400000,1660
99,78703319,0,-0.0000,0.0000,0.400000,1660
100,78704319,0,-0.0000,0.0000,0.400000,1660
101,78705319,0,-0.0000,0.0000,0.400000,1660
102,78706319,0,-0.0000,0.0000,0.400000,1660
103,78707319,0,-0.0000,0.0000,0.400000,1660
104,78708319,0,-0.0000,0.0000,0.400000,1660
105,78709319,0,-0.0000,0.0000,0.400000,1660
106,78710319,0,-0.0000,0.0000,0.400000,1660
107,78711319,0,-0.0000,0.0000,0.400000,1660
108,78712319,0,-0.0000,0.0000,0.400000,1660
109,78713319,0,-0.0000,0.0000,0.400000,1660
110,78714319,0,-0.0000,0.0000,0.400000,1660
111,78715319,0,-0.0000,0.0000,0.400000,1660
112,78716319,0,-0.0000,0.0000,0.400000,1660
113,78717319,0,-0.0000,0.0000,0.400000,1660
114,78718319,0,-0.0000,0.0000,0.400000,1660
115,78719319,0,-0.0000,0.0000,0.400000,1660
116,78720319,0,-0.0000,0.0000,0.400000,1660
117,78721319,0,-0.0000,0.0000,0.400000,1660
118,78722319,0,-0.0000,0.0000,0.400000,1660
119,78723319,4294967292,0.0245,24.5437,0.400000,1660
120,78724318,4294967286,0.0675,42.9945,0.400000,1660
121,78725319,4294967278,0.1104,42.9085,0.400000,1660
122,78726318,4294967269,0.1657,55.2786,0.400000,1660
123,78727319,4294967259,0.2270,61.2979,0.400000,1660
124,78728318,4294967251,0.2761,55.2786,0.400000,1660
125,78729319,4294967242,0.3313,49.0384,0.400000,1660
126,78730318,4294967236,0.3682,36.8524,0.400000,1660
127,78731319,4294967231,0.3988,30.6490,0.400000,1660
128,78732318,4294967228,0.4172,18.4262,0.400000,1660
129,78733319,4294967227,0.4234,6.1298,0.400000,1660
130,78734318,4294967227,0.4234,0.0000,0.400000,1660
131,78735319,4294967229,0.4111,-12.2596,0.400000,1660
132,78736318,4294967232,0.3927,-18.4262,0.400000,1660
133,78737319,4294967237,0.3620,-30.6490,0.400000,1660
134,78738318,4294967243,0.3252,-36.8524,0.400000,1660
135,78739319,4294967250,0.2823,-42.9086,0.400000,1660
136,78740318,4294967257,0.2393,-42.9944,0.400000,1660
137,78741319,4294967264,0.1963,-42.9086,0.400000,1660
138,78742318,4294967271,0.1534,-42.9945,0.400000,1660
139,78743319,4294967277,0.1166,-36.7788,0.400000,1660
140,78744318,4294967282,0.0859,-36.8524,0.400000,1660
141,78745319,4294967286,0.0614,-18.3894,0.400000,1660
142,78746318,4294967289,0.0430,-18.4262,0.400000,1660
143,78747319,4294967290,0.0368,-6.1298,0.400000,1660
144,78748318,4294967290,0.0368,6.1421,0.400000,1660
145,78749319,4294967288,0.0491,6.1298,0.400000,1660
146,78750318,4294967285,0.0675,18.4262,0.400000,1660
147,78751319,4294967282,0.0859,18.3894,0.400000,1660
148,78752318,4294967278,0.1104,24.5683,0.400000,1660
149,78753319,4294967273,0.1411,30.6490,0.400000,1660
150,78754318,4294967267,0.1779,36.8524,0.400000,1660
151,78755319,4294967261,0.2148,36.7788,0.400000,1660
152,78756318,4294967254,0.2577,42.9945,0.400000,1660
153,78757319,4294967247,0.3007,42.9086,0.400000,1660
154,78758318,4294967239,0.3497,49.1365,0.400000,1660
155,78759319,4294967231,0.3988,49.0383,0.400000,1660
156,78760318,4294967222,0.4541,55.2786,0.400000,1660
157,78761319,4294967213,0.5093,55.1681,0.400000,1660
158,78762318,4294967204,0.5645,55.2786,0.400000,1660
159,78763319,4294967195,0.6197,55.1682,0.400000,1660
160,78764318,4294967185,0.6811,61.4206,0.400000,1660
161,78765319,4294967175,0.7424,61.2979,0.400000,1660
162,78766318,4294967165,0.8038,61.4206,0.400000,1660
163,78767319,4294967154,0.8713,67.4277,0.400000,1660
164,78768318,4294967144,0.9327,61.4206,0.400000,1660
165,78769319,4294967133,1.0002,67.4277,0.400000,1660
166,78770318,4294967122,1.0677,67.5628,0.400000,1660
167,78771319,4294967111,1.1351,67.4277,0.400000,1660
168,78772318,4294967099,1.2088,73.7049,0.400000,1660
169,78773319,4294967088,1.2763,67.4277,0.400000,1660
170,78774318,4294967077,1.3438,73.7048,0.400000,1660
171,78775319,4294967065,1.4174,67.4278,0.400000,1660
172,78776318,4294967054,1.4849,67.5627,0.400000,1660
173,78777319,4294967042,1.5585,73.5575,0.400000,1660
174,78778318,4294967030,1.6322,73.7049,0.400000,1660
175,78779319,4294967019,1.7058,73.5575,0.400000,1660
176,78780318,4294967006,1.7794,73.7048,0.400000,1660
177,78781319,4294966993,1.8592,79.6873,0.400000,1660
178,78782318,4294966979,1.9451,85.9889,0.400000,1660
179,78783319,4294966965,2.0310,85.8171,0.400000,1660
180,78784318,4294966950,2.1230,92.1310,0.400000,1660
181,78785319,4294966935,2.2151,98.0767,0.400000,1660
182,78786318,4294966919,2.3132,92.1310,0.400000,1660
183,78787319,4294966903,2.4114,98.0767,0.400000,1660
184,78788318,4294966887,2.5096,104.4149,0.400000,1660
185,78789319,4294966870,2.6139,104.2065,0.400000,1660
186,78790318,4294966852,2.7243,104.4152,0.400000,1660
187,78791319,4294966835,2.8287,110.3363,0.400000,1660
188,78792318,4294966817,2.9391,104.4149,0.400000,1660
189,78793319,4294966799,3.0496,110.3363,0.400000,1660
190,78794318,4294966781,3.1600,110.5572,0.400000,1660
191,78795319,4294966763,3.2704,110.3361,0.400000,1660
192,78796318,4294966744,3.3870,116.6993,0.400000,1660
193,78797319,4294966725,3.5036,116.4662,0.400000,1660
194,78798318,4294966706,3.6202,116.6991,0.400000,1660
195,78799319,4294966687,3.7368,116.4662,0.400000,1660
196,78800318,4294966668,3.8534,116.6993,0.400000,1660
197,78801319,4294966650,3.9638,110.3361,0.400000,1660
198,78802318,4294966632,4.0743,110.5572,0.400000,1660
199,78803319,4294966614,4.1847,110.3361,0.400000,1660
200,78804318,4294966597,4.2890,104.4154,0.400000,1660
201,78805319,4294966580,4.3933,110.3361,0.400000,1660
202,78806318,4294966563,4.4976,98.2733,0.400000,1660
203,78807319,4294966547,4.5958,104.2063,0.400000,1660
204,78808318,4294966530,4.7001,98.2728,0.400000,1660
205,78809319,4294966514,4.7983,98.0770,0.400000,1660
206,78810318,4294966498,4.8965,98.2728,0.400000,1660
207,78811319,4294966482,4.9946,98.0770,0.400000,1660
208,78812318,4294966466,5.0928,98.2728,0.400000,1660
209,78813319,4294966451,5.1849,91.9467,0.400000,1660
210,78814318,4294966435,5.2830,98.2733,0.400000,1660
211,78815319,4294966420,5.3751,91.9467,0.400000,1660
212,78816318,4294966405,5.4671,92.1312,0.400000,1660
213,78817319,4294966390,5.5591,91.9467,0.400000,1660
214,78818318,4294966375,5.6512,92.1312,0.400000,1660
215,78819319,4294966360,5.7432,91.9467,0.400000,1660
216,78820318,4294966345,5.8353,98.2733,0.400000,1660
217,78821319,4294966328,5.9396,98.0765,0.400000,1660
218,78822318,4294966310,6.0500,110.5570,0.400000,1660
219,78823319,4294966292,6.1605,110.3366,0.400000,1660
220,78824318,4294966273,6.2770,116.6991,0.400000,1660
221,78825319,4294966254,6.3936,122.5957,0.400000,1660
222,78826318,4294966233,6.5225,122.8416,0.400000,1660
223,78827319,4294966212,6.6513,128.7255,0.400000,1660
224,78828318,4294966190,6.7863,135.1253,0.400000,1660
225,78829319,4294966169,6.9213,134.8553,0.400000,1660
226,78830318,4294966147,7.0502,135.1253,0.400000,1660
227,78831319,4294966124,7.1913,134.8558,0.400000,1660
228,78832318,4294966101,7.3324,141.2674,0.400000,1660
229,78833319,4294966077,7.4797,147.1150,0.400000,1660
230,78834318,4294966054,7.6208,147.4095,0.400000,1660
231,78835319,4294966030,7.7681,140.9852,0.400000,1660
232,78836318,4294966006,7.9153,147.4095,0.400000,1660
233,78837319,4294965982,8.0626,153.2448,0.400000,1660
234,78838318,4294965957,8.2160,147.4100,0.400000,1660
235,78839319,4294965932,8.3694,153.2443,0.400000,1660
236,78840318,4294965906,8.5289,159.6941,0.400000,1660
237,78841319,4294965880,8.6885,165.5039,0.400000,1660
238,78842318,4294965852,8.8603,165.8362,0.400000,1660
239,78843319,4294965823,9.0382,177.7635,0.400000,1660
240,78844318,4294965793,9.2223,184.2625,0.400000,1660
241,78845319,4294965763,9.4064,183.8934,0.400000,1660
242,78846318,4294965732,9.5966,190.4046,0.400000,1660
243,78847319,4294965700,9.7929,196.1530,0.400000,1660
244,78848318,4294965668,9.9893,202.6887,0.400000,1660
245,78849319,4294965635,10.1918,196.1530,0.400000,1660
246,78850318,4294965602,10.3943,208.8298,0.400000,1660
247,78851319,4294965567,10.6090,208.4136,0.400000,1660
248,78852318,4294965533,10.8176,214.9719,0.400000,1660
249,78853319,4294965498,11.0324,208.4136,0.400000,1660
250,78854318,4294965463,11.2471,214.9719,0.400000,1660
251,78855319,4294965427,11.4680,220.6722,0.400000,1660
252,78856318,4294965391,11.6889,221.1150,0.400000,1660
253,78857319,4294965356,11.9037,220.6722,0.400000,1660
254,78858318,4294965319,12.1307,227.2561,0.400000,1660
255,78859319,4294965282,12.3577,226.8030,0.400000,1660
256,78860318,4294965245,12.5848,221.1140,0.400000,1660
257,78861319,4294965208,12.8118,226.8020,0.400000,1660
258,78862318,4294965170,13.0450,233.3991,0.400000,1660
259,78863319,4294965133,13.2720,232.9318,0.400000,1660
260,78864318,4294965095,13.5052,227.2561,0.400000,1660
261,78865319,4294965057,13.7383,232.9328,0.400000,1660
262,78866318,4294965019,13.9715,239.5403,0.400000,1660
263,78867319,4294964981,14.2047,232.9318,0.400000,1660
264,78868318,4294964942,14.4440,233.3982,0.400000,1660
265,78869319,4294964903,14.6833,239.0626,0.400000,1660
266,78870318,4294964865,14.9164,233.3982,0.400000,1660
267,78871319,4294964826,15.1557,239.0616,0.400000,1660
268,78872318,4294964787,15.3950,239.5412,0.400000,1660
269,78873319,4294964748,15.6343,239.0616,0.400000,1660
270,78874318,4294964709,15.8736,239.5403,0.400000,1660
271,78875319,4294964670,16.1191,245.1915,0.400000,1660
272,78876318,4294964630,16.3584,239.5412,0.400000,1660
273,78877319,4294964591,16.5977,239.0626,0.400000,1660
274,78878318,4294964552,16.8431,245.6814,0.400000,1660
275,78879319,4294964512,17.0824,245.1924,0.400000,1660
276,78880318,4294964472,17.3278,239.5393,0.400000,1660
277,78881319,4294964432,17.5733,245.1924,0.400000,1660
278,78882318,4294964392,17.8187,245.6833,0.400000,1660
279,78883319,4294964353,18.0580,245.1905,0.400000,1660
280,78884318,4294964313,18.3035,245.6833,0.400000,1660
281,78885319,4294964272,18.5550,245.1924,0.400000,1660
282,78886318,4294964233,18.8005,245.6814,0.400000,1660
283,78887319,4294964192,19.0459,245.1924,0.400000,1660
284,78888318,4294964152,19.2913,251.8254,0.400000,1660
285,78889319,4294964112,19.5429,245.1905,0.400000,1660
286,78890318,4294964072,19.7884,245.6833,0.400000,1660
287,78891319,4294964031,20.0338,251.3203,0.400000,1660
288,78892318,4294963990,20.2854,245.6833,0.400000,1660
289,78893319,4294963950,20.5308,245.1924,0.400000,1660
290,78894318,4294963909,20.7824,251.8235,0.400000,1660
291,78895319,4294963868,21.0339,251.3222,0.400000,1660
292,78896318,4294963828,21.2794,245.6833,0.400000,1660
293,78897319,4294963788,21.5310,251.3203,0.400000,1660
294,78898318,4294963747,21.7764,251.8254,0.400000,1660
295,78899319,4294963706,22.0280,245.1924,0.400000,1660
296,78900318,4294963666,22.2795,251.8235,0.400000,1660
297,78901319,4294963625,22.5250,251.3222,0.400000,1660
298,78902318,4294963584,22.7765,245.6814,0.400000,1660
299,78903319,4294963543,23.0281,251.3222,0.400000,1660
300,78904318,4294963502,23.2797,251.8254,0.400000,1660
301,78905319,4294963462,23.5313,251.3203,0.400000,1660
302,78906318,4294963421,23.7767,251.8254,0.400000,1660
303,78907319,4294963380,24.0283,251.3222,0.400000,1660
304,78908318,4294963339,24.2798,251.8235,0.400000,1660
305,78909319,4294963298,24.5314,245.1924,0.400000,1660
306,78910318,4294963257,24.7830,257.9675,0.400000,1660
307,78911319,4294963216,25.0346,251.3203,0.400000,1660
308,78912318,4294963175,25.2861,245.6833,0.400000,1660
309,78913319,4294963134,25.5377,257.4501,0.400000,1660
310,78914318,4294963093,25.7893,251.8254,0.400000,1660
311,78915319,4294963052,26.0409,245.1924,0.400000,1660
312,78916318,4294963011,26.2924,257.9655,0.400000,1660
313,78917319,4294962969,26.5501,251.3222,0.400000,1660
314,78918318,4294962929,26.7956,251.8254,0.400000,1660
315,78919319,4294962887,27.0533,251.3203,0.400000,1660
316,78920318,4294962846,27.3049,251.8254,0.400000,1660
317,78921319,4294962805,27.5564,251.3203,0.400000,1660
318,78922318,4294962764,27.8080,251.8254,0.400000,1660
319,78923319,4294962723,28.0596,257.4520,0.400000,1660
320,78924318,4294962682,28.3111,251.8235,0.400000,1660
321,78925319,4294962641,28.5627,251.3222,0.400000,1660
322,78926318,4294962599,28.8204,251.8254,0.400000,1660
323,78927319,4294962558,29.0720,251.3203,0.400000,1660
324,78928318,4294962517,29.3236,251.8254,0.400000,1660
325,78929319,4294962476,29.5751,257.4501,0.400000,1660
326,78930318,4294962435,29.8267,251.8254,0.400000,1660
327,78931319,4294962394,30.0783,251.3222,0.400000,1660
328,78932318,4294962352,30.3360,251.8235,0.400000,1660
329,78933319,4294962311,30.5876,251.3222,0.400000,1660
330,78934318,4294962270,30.8392,251.8254,0.400000,1660
331,78935319,4294962228,31.0969,257.4501,0.400000,1660
332,78936318,4294962187,31.3484,251.8254,0.400000,1660
333,78937319,4294962146,31.6000,251.3203,0.400000,1660
334,78938318,4294962105,31.8516,257.9675,0.400000,1660
335,78939319,4294962064,32.1093,251.3222,0.400000,1660
336,78940318,4294962023,32.3547,251.8235,0.400000,1660
337,78941319,4294961981,32.6124,257.4520,0.400000,1660
338,78942318,4294961940,32.8640,251.8235,0.400000,1660
339,78943319,4294961899,33.1156,251.3241,0.400000,1660
340,78944318,4294961857,33.3733,251.8235,0.400000,1660
341,78945319,4294961816,33.6249,257.4520,0.400000,1660
342,78946318,4294961775,33.8764,251.8235,0.400000,1660
343,78947319,4294961733,34.1341,251.3203,0.400000,1660
344,78948318,4294961692,34.3857,257.9675,0.400000,1660
345,78949319,4294961651,34.6373,245.1924,0.400000,1660
346,78950318,4294961610,34.8889,257.9675,0.400000,1660
347,78951319,4294961568,35.1466,251.3203,0.400000,1660
348,78952318,4294961527,35.3981,251.8235,0.400000,1660
349,78953319,4294961486,35.6497,257.4520,0.400000,1660
350,78954318,4294961444,35.9074,251.8273,0.400000,1660
351,78955319,4294961403,36.1590,251.3203,0.400000,1660
352,78956318,4294961362,36.4106,251.8235,0.400000,1660
353,78957319,4294961320,36.6683,257.4520,0.400000,1660
354,78958318,4294961279,36.9198,251.8235,0.400000,1660
355,78959319,4294961238,37.1714,251.3241,0.400000,1660
356,78960318,4294961196,37.4291,257.9637,0.400000,1660
357,78961319,4294961155,37.6807,251.3241,0.400000,1660
358,78962318,4294961114,37.9323,251.8235,0.400000,1660
359,78963319,4294961072,38.1900,257.4520,0.400000,1660
360,78964318,4294961031,38.4416,251.8235,0.400000,1660
361,78965319,4294960990,38.6931,251.3241,0.400000,1660
362,78966318,4294960948,38.9508,257.9637,0.400000,1660
363,78967319,4294960907,39.2024,251.3241,0.400000,1660
364,78968318,4294960866,39.4540,251.8235,0.400000,1660
365,78969319,4294960825,39.7117,257.4520,0.400000,1660
366,78970318,4294960783,39.9633,251.8235,0.400000,1660
367,78971319,4294960742,40.2148,251.3203,0.400000,1660
368,78972318,4294960701,40.4664,257.9675,0.400000,1660
369,78973319,4294960659,40.7241,251.3241,0.400000,1660
370,78974318,4294960618,40.9757,251.8235,0.400000,1660
371,78975319,4294960577,41.2273,257.4520,0.400000,1660
372,78976318,4294960535,41.4850,251.8235,0.400000,1660
373,78977319,4294960495,41.7365,251.3203,0.400000,1660
374,78978318,4294960453,41.9881,251.8273,0.400000,1660
375,78979319,4294960411,42.2458,257.4482,0.400000,1660
376,78980318,4294960371,42.4974,251.8273,0.400000,1660
377,78981319,4294960329,42.7490,251.3203,0.400000,1660
378,78982318,4294960287,43.0067,257.9675,0.400000,1660
379,78983319,4294960246,43.2583,251.3203,0.400000,1660
380,78984318,4294960205,43.5098,251.8235,0.400000,1660
381,78985319,4294960163,43.7675,257.4520,0.400000,1660
382,78986318,4294960122,44.0191,251.8273,0.400000,1660
383,78987319,4294960081,44.2707,251.3203,0.400000,1660
384,78988318,4294960039,44.5284,257.9675,0.400000,1660
385,78989319,4294959998,44.7800,251.3203,0.400000,1660
386,78990318,4294959957,45.0315,257.9675,0.400000,1660
387,78991319,4294959915,45.2892,251.3203,0.400000,1660
388,78992318,4294959874,45.5408,251.8235,0.400000,1660
389,78993319,4294959833,45.7924,257.4520,0.400000,1660
390,78994318,4294959791,46.0501,251.8273,0.400000,1660
391,78995319,4294959750,46.3017,257.4482,0.400000,1660
392,78996318,4294959709,46.5532,251.8273,0.400000,1660
393,78997319,4294959667,46.8110,251.3203,0.400000,1660
394,78998318,4294959626,47.0625,251.8235,0.400000,1660
395,78999319,4294959585,47.3141,257.4520,0.400000,1660
396,79000318,4294959543,47.5718,251.8235,0.400000,1660
397,79001319,4294959502,47.8234,251.3241,0.400000,1660
398,79002318,4294959461,48.0750,251.8235,0.400000,1660
399,79003319,4294959419,48.3327,257.4520,0.400000,1660
400,79004318,4294959378,48.5842,251.8235,0.400000,1660
401,79005319,4294959337,48.8358,251.3241,0.400000,1660
402,79006318,4294959295,49.0935,257.9637,0.400000,1660
403,79007319,4294959254,49.3451,251.3241,0.400000,1660
404,79008318,4294959213,49.5967,251.8235,0.400000,1660
405,79009319,4294959171,49.8544,257.4520,0.400000,1660
406,79010318,4294959130,50.1059,257.9675,0.400000,1660
407,79011319,4294959089,50.3575,251.3203,0.400000,1660
408,79012318,4294959047,50.6152,251.8235,0.400000,1660
409,79013319,4294959006,50.8668,257.4520,0.400000,1660
410,79014318,4294958965,51.1184,245.6833,0.400000,1660
411,79015319,4294958924,51.3761,257.4520,0.400000,1660
