i,timestamp,count,position,velocity,step,pwm
98,103735261,0,-0.0000,-0.0000,0.500000,1700
99,103736261,0,-0.0000,-0.0000,0.500000,1700
100,103737261,0,-0.0000,-0.0000,0.500000,1700
101,103738261,0,-0.0000,-0.0000,0.500000,1700
102,103739261,0,-0.0000,-0.0000,0.500000,1700
103,103740261,0,-0.0000,-0.0000,0.500000,1700
104,103741261,0,-0.0000,-0.0000,0.500000,1700
105,103742261,0,-0.0000,-0.0000,0.500000,1700
106,103743261,0,-0.0000,-0.0000,0.500000,1700
107,103744261,0,-0.0000,-0.0000,0.500000,1700
108,103745261,0,-0.0000,-0.0000,0.500000,1700
109,103746261,0,-0.0000,-0.0000,0.500000,1700
110,103747261,0,-0.0000,-0.0000,0.500000,1700
111,103748261,0,-0.0000,-0.0000,0.500000,1700
112,103749261,0,-0.0000,-0.0000,0.500000,1700
113,103750261,0,-0.0000,-0.0000,0.500000,1700
114,103751261,0,-0.0000,-0.0000,0.500000,1700
115,103752261,0,-0.0000,-0.0000,0.500000,1700
116,103753261,0,-0.0000,-0.0000,0.500000,1700
117,103754261,0,-0.0000,-0.0000,0.500000,1700
118,103755261,0,-0.0000,-0.0000,0.500000,1700
119,103756261,0,-0.0000,-0.0000,0.500000,1700
120,103757261,0,-0.0000,-0.0000,0.500000,1700
121,103758261,0,-0.0000,-0.0000,0.500000,1700
122,103759261,0,-0.0000,-0.0000,0.500000,1700
123,103760261,0,-0.0000,-0.0000,0.500000,1700
124,103761261,0,-0.0000,-0.0000,0.500000,1700
125,103762261,1,-0.0061,-0.9204,0.500000,1700
126,103763261,3,-0.0184,-2.4850,0.500000,1700
127,103764261,4,-0.0245,-2.6599,0.500000,1700
128,103765261,6,-0.0368,-3.7027,0.500000,1700
129,103766261,8,-0.0491,-4.4327,0.500000,1700
130,103767261,10,-0.0614,-4.9437,0.500000,1700
131,103768261,12,-0.0736,-5.3013,0.500000,1700
132,103769261,13,-0.0798,-4.6313,0.500000,1700
133,103770261,14,-0.0859,-4.1623,0.500000,1700
134,103771261,15,-0.0920,-3.8340,0.500000,1700
135,103772261,15,-0.0920,-2.6838,0.500000,1700
136,103773261,15,-0.0920,-1.8787,0.500000,1700
137,103774261,15,-0.0920,-1.3151,0.500000,1700
138,103775261,15,-0.0920,-0.9205,0.500000,1700
139,103776261,14,-0.0859,0.2760,0.500000,1700
140,103777261,13,-0.0798,1.1136,0.500000,1700
141,103778261,12,-0.0736,1.6999,0.500000,1700
142,103779261,11,-0.0675,2.1103,0.500000,1700
143,103780261,10,-0.0614,2.3976,0.500000,1700
144,103781261,9,-0.0552,2.5987,0.500000,1700
145,103782261,8,-0.0491,2.7395,0.500000,1700
146,103783261,7,-0.0430,2.8380,0.500000,1700
147,103784261,6,-0.0368,2.9070,0.500000,1700
148,103785261,5,-0.0307,2.9553,0.500000,1700
149,103786261,5,-0.0307,2.0687,0.500000,1700
150,103787261,4,-0.0245,2.3685,0.500000,1700
151,103788261,4,-0.0245,1.6579,0.500000,1700
152,103789261,4,-0.0245,1.1606,0.500000,1700
153,103790261,4,-0.0245,0.8124,0.500000,1700
154,103791261,5,-0.0307,-0.3517,0.500000,1700
155,103792261,5,-0.0307,-0.2462,0.500000,1700
