i,timestamp,count,position,velocity,step,pwm
i,1073741824,1070805811,1.84749,0.00000,0.000000,1073582172
0,53266682,0,-0.0000,-54444.9219,0.300000,1620
1,53267682,0,-0.0000,-38111.4453,0.300000,1620
2,53268682,0,-0.0000,-26678.0117,0.300000,1620
3,53269682,0,-0.0000,-18674.6074,0.300000,1620
4,53270682,0,-0.0000,-13072.2246,0.300000,1620
5,53271682,0,-0.0000,-9150.5566,0.300000,1620
6,53272682,0,-0.0000,-6405.3896,0.300000,1620
7,53273682,0,-0.0000,-4483.7725,0.300000,1620
8,53274682,0,-0.0000,-3138.6406,0.300000,1620
9,53275682,0,-0.0000,-2197.0483,0.300000,1620
10,53276682,0,-0.0000,-1537.9338,0.300000,1620
11,53277682,0,-0.0000,-1076.5537,0.300000,1620
12,53278682,0,-0.0000,-753.5876,0.300000,1620
13,53279682,0,-0.0000,-527.5113,0.300000,1620
14,53280682,0,-0.0000,-369.2579,0.300000,1620
15,53281682,0,-0.0000,-258.4805,0.300000,1620
16,53282682,0,-0.0000,-180.9364,0.300000,1620
17,53283682,0,-0.0000,-126.6555,0.300000,1620
18,53284682,0,-0.0000,-88.6588,0.300000,1620
19,53285682,0,-0.0000,-62.0612,0.300000,1620
20,53286682,0,-0.0000,-43.4428,0.300000,1620
21,53287682,0,-0.0000,-30.4100,0.300000,1620
22,53288682,0,-0.0000,-21.2870,0.300000,1620
23,53289682,0,-0.0000,-14.9009,0.300000,1620
24,53290682,0,-0.0000,-10.4306,0.300000,1620
25,53291682,0,-0.0000,-7.3014,0.300000,1620
26,53292682,0,-0.0000,-5.1110,0.300000,1620
27,53293682,0,-0.0000,-3.5777,0.300000,1620
28,53294682,0,-0.0000,-2.5044,0.300000,1620
29,53295682,0,-0.0000,-1.7531,0.300000,1620
30,53296682,0,-0.0000,-1.2272,0.300000,1620
31,53297682,0,-0.0000,-0.8590,0.300000,1620
32,53298682,0,-0.0000,-0.6013,0.300000,1620
33,53299682,0,-0.0000,-0.4209,0.300000,1620
34,53300682,0,-0.0000,-0.2946,0.300000,1620
35,53301682,0,-0.0000,-0.2062,0.300000,1620
