i,timestamp,count,position,velocity,step,pwm
0,78267656,0,-0.0000,-99458.6016,0.400000,1660
1,78268656,0,-0.0000,-69621.0234,0.400000,1660
2,78269656,0,-0.0000,-48734.7148,0.400000,1660
3,78270656,0,-0.0000,-34114.3008,0.400000,1660
4,78271656,0,-0.0000,-23880.0098,0.400000,1660
5,78272656,0,-0.0000,-16716.0059,0.400000,1660
6,78273656,0,-0.0000,-11701.2041,0.400000,1660
7,78274656,0,-0.0000,-8190.8428,0.400000,1660
8,78275656,0,-0.0000,-5733.5898,0.400000,1660
9,78276656,0,-0.0000,-4013.5129,0.400000,1660
10,78277656,0,-0.0000,-2809.4590,0.400000,1660
11,78278656,0,-0.0000,-1966.6212,0.400000,1660
12,78279656,0,-0.0000,-1376.6349,0.400000,1660
13,78280656,0,-0.0000,-963.6444,0.400000,1660
14,78281656,0,-0.0000,-674.5511,0.400000,1660
15,78282656,0,-0.0000,-472.1858,0.400000,1660
16,78283656,0,-0.0000,-330.5300,0.400000,1660
17,78284656,0,-0.0000,-231.3710,0.400000,1660
18,78285656,0,-0.0000,-161.9597,0.400000,1660
19,78286656,0,-0.0000,-113.3718,0.400000,1660
20,78287656,0,-0.0000,-79.3603,0.400000,1660
21,78288656,0,-0.0000,-55.5522,0.400000,1660
22,78289656,0,-0.0000,-38.8865,0.400000,1660
23,78290656,0,-0.0000,-27.2206,0.400000,1660
24,78291656,0,-0.0000,-19.0544,0.400000,1660
25,78292656,0,-0.0000,-13.3381,0.400000,1660
26,78293656,0,-0.0000,-9.3367,0.400000,1660
27,78294656,0,-0.0000,-6.5357,0.400000,1660
28,78295656,0,-0.0000,-4.5750,0.400000,1660
29,78296656,0,-0.0000,-3.2025,0.400000,1660
30,78297656,0,-0.0000,-2.2417,0.400000,1660
31,78298656,0,-0.0000,-1.5692,0.400000,1660
32,78299656,0,-0.0000,-1.0984,0.400000,1660
33,78300656,0,-0.0000,-0.7689,0.400000,1660
34,78301656,0,-0.0000,-0.5382,0.400000,1660
35,78302656,0,-0.0000,-0.3768,0.400000,1660
36,78303656,0,-0.0000,-0.2637,0.400000,1660
37,78304656,0,-0.0000,-0.1846,0.400000,1660
38,78305656,0,-0.0000,-0.1292,0.400000,1660
39,78306656,0,-0.0000,-0.0905,0.400000,1660
40,78307656,0,-0.0000,-0.0633,0.400000,1660
41,78308656,0,-0.0000,-0.0443,0.400000,1660
42,78309656,0,-0.0000,-0.0310,0.400000,1660
43,78310656,0,-0.0000,-0.0217,0.400000,1660
44,78311656,0,-0.0000,-0.0152,0.400000,1660
45,78312656,0,-0.0000,-0.0106,0.400000,1660
46,78313656,0,-0.0000,-0.0074,0.400000,1660
47,78314656,0,-0.0000,-0.0052,0.400000,1660
48,78315656,0,-0.0000,-0.0037,0.400000,1660
49,78316656,0,-0.0000,-0.0026,0.400000,1660
50,78317656,0,-0.0000,-0.0018,0.400000,1660
51,78318656,0,-0.0000,-0.0013,0.400000,1660
52,78319656,0,-0.0000,-0.0009,0.400000,1660
53,78320656,0,-0.0000,-0.0006,0.400000,1660
54,78321656,0,-0.0000,-0.0004,0.400000,1660
55,78322656,0,-0.0000,-0.0003,0.400000,1660
56,78323656,0,-0.0000,-0.0002,0.400000,1660
57,78324656,0,-0.0000,-0.0001,0.400000,1660
58,78325656,0,-0.0000,-0.0001,0.400000,1660
59,78326656,0,-0.0000,-0.0001,0.400000,1660
60,78327656,0,-0.0000,-0.0001,0.400000,1660
61,78328656,0,-0.0000,-0.0000,0.400000,1660
62,78329656,0,-0.0000,-0.0000,0.400000,1660
63,78330656,0,-0.0000,-0.0000,0.400000,1660
64,78331656,0,-0.0000,-0.0000,0.400000,1660
65,78332656,0,-0.0000,-0.0000,0.400000,1660
66,78333656,0,-0.0000,-0.0000,0.400000,1660
67,78334656,0,-0.0000,-0.0000,0.400000,1660
68,78335656,0,-0.0000,-0.0000,0.400000,1660
69,78336656,0,-0.0000,-0.0000,0.400000,1660
70,78337656,0,-0.0000,-0.0000,0.400000,1660
71,78338656,0,-0.0000,-0.0000,0.400000,1660
72,78339656,0,-0.0000,-0.0000,0.400000,1660
73,78340656,0,-0.0000,-0.0000,0.400000,1660
74,78341656,0,-0.0000,-0.0000,0.400000,1660
75,78342656,0,-0.0000,-0.0000,0.400000,1660
